dataset_name,case_id,painting_id,clean_path,damaged_path,mask_path,source_case_id,restoration_case_id,model_name,algorithm,inpaint_radius,opencv_version,restoration_generator_name,restoration_generator_version,restored_filename,restored_path,restored_sha256,runtime_seconds,started_at_utc,completed_at_utc,output_written,status,issue
damage_size,p018__loss_large__size_08pct,p018,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_08pct_mask.png,p018__loss_large__size_08pct,opencv_telea__damage_size__p018__loss_large__size_08pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p018__loss_large__size_08pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p018__loss_large__size_08pct_restored_opencv_telea.png,89d6dcfa47f2cda8c7fcac5fc56909a8f6ad328e1e281fd9f5a361d8063744b9,0.4701243999879807,2026-07-23T21:51:56.842302+00:00,2026-07-23T21:51:57.318238+00:00,True,ok,
damage_size,p018__loss_large__size_10pct,p018,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_10pct_mask.png,p018__loss_large__size_10pct,opencv_telea__damage_size__p018__loss_large__size_10pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p018__loss_large__size_10pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p018__loss_large__size_10pct_restored_opencv_telea.png,507139985619b9ee01323e66512b9c0225a24a6ac8f9fe638abd7c0670337f38,0.4819742999970913,2026-07-23T21:51:57.318238+00:00,2026-07-23T21:51:57.804899+00:00,True,ok,
damage_size,p018__loss_large__size_15pct,p018,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_15pct_mask.png,p018__loss_large__size_15pct,opencv_telea__damage_size__p018__loss_large__size_15pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p018__loss_large__size_15pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p018__loss_large__size_15pct_restored_opencv_telea.png,2a018d1b14bce8b32fcbd848d5f1913ea2d1dcaaa4160976430c833eb731896d,0.5170325000071898,2026-07-23T21:51:57.804899+00:00,2026-07-23T21:51:58.323155+00:00,True,ok,
damage_size,p018__loss_large__size_20pct,p018,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_20pct_mask.png,p018__loss_large__size_20pct,opencv_telea__damage_size__p018__loss_large__size_20pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p018__loss_large__size_20pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p018__loss_large__size_20pct_restored_opencv_telea.png,6bfeb2a3c4e15b0ddf9ed8aad1eccac51fcc96deca16b603dffe301f0f475ae9,0.5563214000139851,2026-07-23T21:51:58.327176+00:00,2026-07-23T21:51:58.881917+00:00,True,ok,
damage_size,p026__loss_large__size_02pct,p026,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_02pct_mask.png,p026__loss_large__size_02pct,opencv_telea__damage_size__p026__loss_large__size_02pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_large__size_02pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p026__loss_large__size_02pct_restored_opencv_telea.png,bd87385ea3713a37cf1f5df5ff3c61f6d59961aedcfbc216ef22ea2e6ad722fb,0.3162237000069581,2026-07-23T21:51:58.885933+00:00,2026-07-23T21:51:59.196954+00:00,True,ok,
damage_size,p026__loss_large__size_04pct,p026,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_04pct_mask.png,p026__loss_large__size_04pct,opencv_telea__damage_size__p026__loss_large__size_04pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_large__size_04pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p026__loss_large__size_04pct_restored_opencv_telea.png,f29c720402091922ad3b5511c4acb916c633f72f439cc2a7290764581fa362a7,0.3284366999869235,2026-07-23T21:51:59.204904+00:00,2026-07-23T21:51:59.528129+00:00,True,ok,
damage_size,p026__loss_large__size_06pct,p026,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_06pct_mask.png,p026__loss_large__size_06pct,opencv_telea__damage_size__p026__loss_large__size_06pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_large__size_06pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p026__loss_large__size_06pct_restored_opencv_telea.png,09b27dd166e4a8863b2533e632d6415e265b44f3169291b717885b056ab125d6,0.345611500000814,2026-07-23T21:51:59.528129+00:00,2026-07-23T21:51:59.880456+00:00,True,ok,
damage_size,p026__loss_large__size_08pct,p026,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_08pct_mask.png,p026__loss_large__size_08pct,opencv_telea__damage_size__p026__loss_large__size_08pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_large__size_08pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p026__loss_large__size_08pct_restored_opencv_telea.png,9f964485a236464f30a4d48970b62994eaa0a5f877c3870c2694d77bd93deb66,0.3639518000127282,2026-07-23T21:51:59.882467+00:00,2026-07-23T21:52:00.243146+00:00,True,ok,
damage_size,p026__loss_large__size_10pct,p026,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_10pct_mask.png,p026__loss_large__size_10pct,opencv_telea__damage_size__p026__loss_large__size_10pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_large__size_10pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p026__loss_large__size_10pct_restored_opencv_telea.png,89af3dde5847e5a4156ac519e8d8afbb97be149dad50f2fea05fbb4cdf7e89cc,0.3773357999743894,2026-07-23T21:52:00.248311+00:00,2026-07-23T21:52:00.622339+00:00,True,ok,
damage_size,p026__loss_large__size_15pct,p026,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_15pct_mask.png,p026__loss_large__size_15pct,opencv_telea__damage_size__p026__loss_large__size_15pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_large__size_15pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p026__loss_large__size_15pct_restored_opencv_telea.png,caccac443c227bb4787624a9a62148bae7dda7d1c77e27270b043a980b712760,0.41694989998359233,2026-07-23T21:52:00.629150+00:00,2026-07-23T21:52:01.045959+00:00,True,ok,
damage_size,p026__loss_large__size_20pct,p026,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_20pct_mask.png,p026__loss_large__size_20pct,opencv_telea__damage_size__p026__loss_large__size_20pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p026__loss_large__size_20pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p026__loss_large__size_20pct_restored_opencv_telea.png,7b5afb65c74b2c5a292e5dc997b915a8c7c219a4736b157f4cb692066b54ba77,0.4632022000150755,2026-07-23T21:52:01.047969+00:00,2026-07-23T21:52:01.511986+00:00,True,ok,
damage_size,p039__loss_large__size_02pct,p039,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_02pct_mask.png,p039__loss_large__size_02pct,opencv_telea__damage_size__p039__loss_large__size_02pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__size_02pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p039__loss_large__size_02pct_restored_opencv_telea.png,6c05b717a8424d1c7bad82734d9c84b3c123cd71fee33d3be203b1061ac91cff,0.39681770000606775,2026-07-23T21:52:01.515003+00:00,2026-07-23T21:52:01.911484+00:00,True,ok,
damage_size,p039__loss_large__size_04pct,p039,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_04pct_mask.png,p039__loss_large__size_04pct,opencv_telea__damage_size__p039__loss_large__size_04pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__size_04pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p039__loss_large__size_04pct_restored_opencv_telea.png,4ac185d349ff5376901452a1975bea2cb0277cd2cd85b5135cf15363691cc0f6,0.4159341999911703,2026-07-23T21:52:01.913494+00:00,2026-07-23T21:52:02.329974+00:00,True,ok,
damage_size,p039__loss_large__size_06pct,p039,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_06pct_mask.png,p039__loss_large__size_06pct,opencv_telea__damage_size__p039__loss_large__size_06pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__size_06pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p039__loss_large__size_06pct_restored_opencv_telea.png,acb05b0420639c77e1ec6db5f62ecc1545720229dfd3fa7a8bd35a81d1244b04,0.44178789999568835,2026-07-23T21:52:02.331984+00:00,2026-07-23T21:52:02.774333+00:00,True,ok,
damage_size,p039__loss_large__size_08pct,p039,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_08pct_mask.png,p039__loss_large__size_08pct,opencv_telea__damage_size__p039__loss_large__size_08pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__size_08pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p039__loss_large__size_08pct_restored_opencv_telea.png,3bcfd2767f7e44e496907ac0c63373109152e0590ac8a98bebe938b72cf92738,0.44781119999242947,2026-07-23T21:52:02.776344+00:00,2026-07-23T21:52:03.221602+00:00,True,ok,
damage_size,p039__loss_large__size_10pct,p039,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_10pct_mask.png,p039__loss_large__size_10pct,opencv_telea__damage_size__p039__loss_large__size_10pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__size_10pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p039__loss_large__size_10pct_restored_opencv_telea.png,f969aeffbb98769dc253b901c1d9a306277e074e04b5b87b714a1b58bcdc7639,0.46643570001469925,2026-07-23T21:52:03.221602+00:00,2026-07-23T21:52:03.692218+00:00,True,ok,
damage_size,p039__loss_large__size_15pct,p039,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_15pct_mask.png,p039__loss_large__size_15pct,opencv_telea__damage_size__p039__loss_large__size_15pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__size_15pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p039__loss_large__size_15pct_restored_opencv_telea.png,078182d747efd719fcff4a425b61b4b34525c73ec4e9160ca72380ee03f2c5e4,0.5099867999961134,2026-07-23T21:52:03.696237+00:00,2026-07-23T21:52:04.206105+00:00,True,ok,
damage_size,p039__loss_large__size_20pct,p039,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_20pct_mask.png,p039__loss_large__size_20pct,opencv_telea__damage_size__p039__loss_large__size_20pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p039__loss_large__size_20pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p039__loss_large__size_20pct_restored_opencv_telea.png,e313ba04c1905baa5ace93ce5a9d7697dd83be3d606bf1f71debe271b602f207,0.5578565999749117,2026-07-23T21:52:04.208115+00:00,2026-07-23T21:52:04.766301+00:00,True,ok,
damage_size,p043__loss_large__size_02pct,p043,data/processed/clean/p043_clean.png,data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p043__loss_large__size_02pct_mask.png,p043__loss_large__size_02pct,opencv_telea__damage_size__p043__loss_large__size_02pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__size_02pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p043__loss_large__size_02pct_restored_opencv_telea.png,eb5f7e6db22f2b068393208c18728ced470fae4575d0edd4b8c5f9cde76089bd,0.44009300001198426,2026-07-23T21:52:04.768312+00:00,2026-07-23T21:52:05.208598+00:00,True,ok,
damage_size,p043__loss_large__size_04pct,p043,data/processed/clean/p043_clean.png,data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p043__loss_large__size_04pct_mask.png,p043__loss_large__size_04pct,opencv_telea__damage_size__p043__loss_large__size_04pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__size_04pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p043__loss_large__size_04pct_restored_opencv_telea.png,1a0e13a05a8d6593abe0c2eef97c6356e2f294a27439a43682fc1731491cc7ae,0.46090549998916686,2026-07-23T21:52:05.210605+00:00,2026-07-23T21:52:05.671884+00:00,True,ok,
damage_size,p043__loss_large__size_06pct,p043,data/processed/clean/p043_clean.png,data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p043__loss_large__size_06pct_mask.png,p043__loss_large__size_06pct,opencv_telea__damage_size__p043__loss_large__size_06pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__size_06pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p043__loss_large__size_06pct_restored_opencv_telea.png,82b9b4f743e1afa236cc3b3cb83b753d0a02be77fa80006952feaecfbb767e84,0.4870283000054769,2026-07-23T21:52:05.673394+00:00,2026-07-23T21:52:06.150782+00:00,True,ok,
damage_size,p043__loss_large__size_08pct,p043,data/processed/clean/p043_clean.png,data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p043__loss_large__size_08pct_mask.png,p043__loss_large__size_08pct,opencv_telea__damage_size__p043__loss_large__size_08pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__size_08pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p043__loss_large__size_08pct_restored_opencv_telea.png,fc9de791e9951f3afde73bd3a10014232b3a53a64b90a443c22de3c2426a934e,0.49950400000670925,2026-07-23T21:52:06.150782+00:00,2026-07-23T21:52:06.657795+00:00,True,ok,
damage_size,p043__loss_large__size_10pct,p043,data/processed/clean/p043_clean.png,data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p043__loss_large__size_10pct_mask.png,p043__loss_large__size_10pct,opencv_telea__damage_size__p043__loss_large__size_10pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__size_10pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p043__loss_large__size_10pct_restored_opencv_telea.png,e6584f598b485801e4e3748dbe45de1d2469536d099cc1ac85b7e5343fa6ca1f,0.5248912999813911,2026-07-23T21:52:06.657795+00:00,2026-07-23T21:52:07.190795+00:00,True,ok,
damage_size,p043__loss_large__size_15pct,p043,data/processed/clean/p043_clean.png,data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p043__loss_large__size_15pct_mask.png,p043__loss_large__size_15pct,opencv_telea__damage_size__p043__loss_large__size_15pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__size_15pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p043__loss_large__size_15pct_restored_opencv_telea.png,b7fbbeb5dceebd13ca81d305a2ae36bcfdb48ac859fbde7342d9ecb50ac13daa,0.5620076999766752,2026-07-23T21:52:07.193813+00:00,2026-07-23T21:52:07.755034+00:00,True,ok,
damage_size,p043__loss_large__size_20pct,p043,data/processed/clean/p043_clean.png,data/processed/damaged/damage_size_sensitivity/p043__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p043__loss_large__size_20pct_mask.png,p043__loss_large__size_20pct,opencv_telea__damage_size__p043__loss_large__size_20pct,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,p043__loss_large__size_20pct_restored_opencv_telea.png,data\processed\restored\opencv_telea\damage_size\p043__loss_large__size_20pct_restored_opencv_telea.png,673aaa5ea3fef1786e5a249a21fc8904176e07aba5397045cad6b3003b755d87,0.6088391999946907,2026-07-23T21:52:07.757043+00:00,2026-07-23T21:52:08.366412+00:00,True,ok,
