notebook,spatial_schema_version,implementation,restoration_case_id,case_id,source_case_id,dataset_name,painting_id,category,title,mask_id,mask_type,model_name,selection_group,selection_metric,selection_value,figure_filename,figure_path,image_height,image_width,full_pixel_count,content_pixel_count,masked_pixel_count,outside_mask_pixel_count,boundary_pixel_count,damaged_error_mean_full,damaged_error_std_full,damaged_error_max_full,restored_error_mean_full,restored_error_std_full,restored_error_max_full,improvement_mean_full,improvement_std_full,improvement_min_full,improvement_max_full,boundary_width_pixels,boundary_mode,mask_threshold,improvement_masked_pixel_count,improvement_masked_mean,improvement_masked_std,improvement_masked_min,improvement_masked_max,improvement_masked_positive_pixels,improvement_masked_negative_pixels,improvement_masked_zero_pixels,improvement_masked_positive_percentage,improvement_masked_negative_percentage,improvement_masked_zero_percentage,improvement_outside_mask_pixel_count,improvement_outside_mask_mean,improvement_outside_mask_std,improvement_outside_mask_min,improvement_outside_mask_max,improvement_outside_mask_positive_pixels,improvement_outside_mask_negative_pixels,improvement_outside_mask_zero_pixels,improvement_outside_mask_positive_percentage,improvement_outside_mask_negative_percentage,improvement_outside_mask_zero_percentage,improvement_boundary_pixel_count,improvement_boundary_mean,improvement_boundary_std,improvement_boundary_min,improvement_boundary_max,improvement_boundary_positive_pixels,improvement_boundary_negative_pixels,improvement_boundary_zero_pixels,improvement_boundary_positive_percentage,improvement_boundary_negative_percentage,improvement_boundary_zero_percentage,improvement_content_pixel_count,improvement_content_mean,improvement_content_std,improvement_content_min,improvement_content_max,improvement_content_positive_pixels,improvement_content_negative_pixels,improvement_content_zero_pixels,improvement_content_positive_percentage,improvement_content_negative_percentage,improvement_content_zero_percentage,damaged_error_masked_mean,damaged_error_masked_std,restored_error_masked_mean,restored_error_masked_std,damaged_error_boundary_mean,damaged_error_boundary_std,restored_error_boundary_mean,restored_error_boundary_std,damaged_error_outside_mask_mean,damaged_error_outside_mask_std,restored_error_outside_mask_mean,restored_error_outside_mask_std,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked,status,issue,selection_rank,selection_reason,run_started_at_utc,created_at_utc,figure_set,figure_path_project_relative,generation_elapsed_seconds_total
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__synthetic_degradation__synthetic_degradation__p026__dirt_dust__moderate,synthetic_degradation__p026__dirt_dust__moderate,synthetic_degradation__p026__dirt_dust__moderate,synthetic_degradation,p026,architecture_structured,View of a Village along a River,,,lama,largest_boundary_degradation,boundary_mse_improvement,-13.89332002401352,lama_synthetic_degradation_synthetic_degradation_p026_dirt_dust_moderate_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_degradation\lama_synthetic_degradation_synthetic_degradation_p026_dirt_dust_moderate_lama_difference_maps.png,768,768,589824,406272,132263,457561,20256,0.02466668002307415,0.19616957008838654,5.0,0.06405751407146454,0.8331161141395569,82.66666412353516,-0.039390843361616135,0.758057177066803,-80.66666412353516,4.333333492279053,3,both,0,132263,-0.17566262185573578,1.5933310985565186,-80.66666412353516,4.333333492279053,476,3407,128380,0.3598890090199073,2.575928264140387,97.0641827268397,457561,0.0,0.0,0.0,0.0,0,0,457561,0.0,0.0,100.0,20256,-0.6801770925521851,3.138641595840454,-67.0,4.333333492279053,359,2068,17829,1.7723143759873619,10.209320695102686,88.01836492890996,406272,-0.05718747153878212,0.9128293991088867,-80.66666412353516,4.333333492279053,476,3407,402389,0.11716288594833019,0.8386007403906742,99.044236373661,0.11000053584575653,0.4027717709541321,0.2856631577014923,1.7412468194961548,0.263395220041275,0.7395054697990417,0.9435721635818481,3.417081356048584,0.0,0.0,0.0,0.0,0.11000053584575653,0.2856631577014923,-0.17566262185573578,3407,476,128380,2.575928264140387,0.3598890090199073,ok,,3,largest_boundary_degradation: rank 3 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_degradation/lama_synthetic_degradation_synthetic_degradation_p026_dirt_dust_moderate_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__synthetic_degradation__synthetic_degradation__p026__dirt_dust__mild,synthetic_degradation__p026__dirt_dust__mild,synthetic_degradation__p026__dirt_dust__mild,synthetic_degradation,p026,architecture_structured,View of a Village along a River,,,lama,largest_boundary_degradation,boundary_mse_improvement,-13.664726551622152,lama_synthetic_degradation_synthetic_degradation_p026_dirt_dust_mild_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_degradation\lama_synthetic_degradation_synthetic_degradation_p026_dirt_dust_mild_lama_difference_maps.png,768,768,589824,406272,62264,527560,11440,0.0016649034805595875,0.030155671760439873,1.6666666269302368,0.016266999766230583,0.497527152299881,75.66666412353516,-0.014602098613977432,0.48895004391670227,-74.66666412353516,0.6666666865348816,3,both,0,62264,-0.13832499086856842,1.4992014169692993,-74.66666412353516,0.6666666865348816,6,1060,61198,0.00963638699730181,1.7024283695233202,98.28793524347937,527560,0.0,0.0,0.0,0.0,0,0,527560,0.0,0.0,100.0,11440,-0.6845570802688599,3.3389506340026855,-74.66666412353516,0.6666666269302368,5,931,10504,0.043706293706293704,8.138111888111887,91.81818181818183,406272,-0.021199265494942665,0.5890195369720459,-74.66666412353516,0.6666666865348816,6,1060,405206,0.001476843100189036,0.260908947700063,99.73761420919975,0.01577155292034149,0.0916072353720665,0.15409652888774872,1.5243464708328247,0.0398310050368309,0.16851116716861725,0.7243880033493042,3.39096736907959,0.0,0.0,0.0,0.0,0.01577155292034149,0.15409652888774872,-0.13832499086856842,1060,6,61198,1.7024283695233202,0.00963638699730181,ok,,4,largest_boundary_degradation: rank 4 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_degradation/lama_synthetic_degradation_synthetic_degradation_p026_dirt_dust_mild_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__synthetic_degradation__synthetic_degradation__p018__dirt_dust__moderate,synthetic_degradation__p018__dirt_dust__moderate,synthetic_degradation__p018__dirt_dust__moderate,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,,,lama,largest_boundary_degradation,boundary_mse_improvement,-12.862647771835327,lama_synthetic_degradation_synthetic_degradation_p018_dirt_dust_moderate_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_degradation\lama_synthetic_degradation_synthetic_degradation_p018_dirt_dust_moderate_lama_difference_maps.png,768,768,589824,389376,88031,501793,18351,0.016405459493398666,0.16422680020332336,4.666666507720947,0.051639124751091,0.7784368395805359,76.33333587646484,-0.035233672708272934,0.724473774433136,-76.0,4.666666507720947,3,both,0,88031,-0.2360721379518509,1.862596035003662,-76.0,4.666666507720947,682,3848,83501,0.7747270847769536,4.371187422612489,94.85408549261057,501793,0.0,0.0,0.0,0.0,0,0,501793,0.0,0.0,100.0,18351,-0.7045029401779175,3.003636598587036,-50.33333206176758,4.666666507720947,576,2506,15269,3.138793526238352,13.655931556863385,83.20527491689826,389376,-0.05337172746658325,0.8911173343658447,-76.0,4.666666507720947,682,3848,384846,0.17515203813280736,0.9882478632478632,98.83660009861933,0.10991960763931274,0.41282913088798523,0.34599173069000244,1.9895294904708862,0.2703576683998108,0.7482706904411316,0.9748605489730835,3.2091290950775146,0.0,0.0,0.0,0.0,0.10991960763931274,0.34599173069000244,-0.2360721379518509,3848,682,83501,4.371187422612489,0.7747270847769536,ok,,5,largest_boundary_degradation: rank 5 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_degradation/lama_synthetic_degradation_synthetic_degradation_p018_dirt_dust_moderate_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__mask_robustness__mask_robustness__p001__scratch_thin__variant_01,mask_robustness__p001__scratch_thin__variant_01,mask_robustness__p001__scratch_thin__variant_01,mask_robustness,p001,portrait_figure,Juan de Pareja,,,lama,largest_boundary_improvement,boundary_mse_improvement,27746.510957717896,lama_mask_robustness_mask_robustness_p001_scratch_thin_variant_01_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_improvement\lama_mask_robustness_mask_robustness_p001_scratch_thin_variant_01_lama_difference_maps.png,768,768,589824,509184,10186,579638,9686,4.043462753295898,30.52022933959961,255.0,0.06235136464238167,0.6976083517074585,48.66666793823242,3.9811108112335205,30.05776023864746,0.0,255.0,3,both,0,10186,230.52767944335938,9.513251304626465,123.66665649414062,255.0,10186,0,0,100.0,0.0,0.0,579638,0.0,0.0,0.0,0.0,0,0,579638,0.0,0.0,100.0,9686,115.33887481689453,115.78129577636719,0.0,255.0,4830,0,4856,49.86578567003923,0.0,50.13421432996077,509184,4.611603260040283,32.30550003051758,0.0,255.0,10186,0,498998,2.0004556309703365,0.0,97.99954436902966,234.13815307617188,7.994656562805176,3.610478639602661,3.920414924621582,116.89617919921875,117.31201171875,1.5572991371154785,2.6931655406951904,0.0,0.0,0.0,0.0,234.13815307617188,3.610478639602661,230.52767944335938,0,10186,0,0.0,100.0,ok,,1,largest_boundary_improvement: rank 1 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_improvement/lama_mask_robustness_mask_robustness_p001_scratch_thin_variant_01_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__canonical__canonical__p001_loss_small,canonical__p001_loss_small,canonical__p001_loss_small,canonical,p001,portrait_figure,Juan de Pareja,p001_loss_small,loss_small,lama,largest_boundary_improvement,boundary_mse_improvement,26222.20020961761,lama_canonical_canonical_p001_loss_small_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_improvement\lama_canonical_canonical_p001_loss_small_lama_difference_maps.png,768,768,589824,509184,18239,571585,8885,7.1887383460998535,40.32813262939453,252.0,0.1357608437538147,1.3210821151733398,75.0,7.052977085113525,39.61846160888672,0.0,248.33334350585938,3,both,0,18239,228.08351135253906,18.60161018371582,53.0,248.33334350585938,18239,0,0,100.0,0.0,0.0,571585,0.0,0.0,0.0,0.0,0,0,571585,0.0,0.0,100.0,8885,110.49412536621094,115.48887634277344,0.0,248.3333282470703,4264,0,4621,47.990996060776595,0.0,52.009003939223405,509184,8.169964790344238,42.533294677734375,0.0,248.33334350585938,18239,0,490945,3.5820057189542482,0.0,96.41799428104575,232.47381591796875,14.874892234802246,4.390316963195801,6.144946098327637,111.96698760986328,116.92564392089844,1.472856879234314,2.7667043209075928,0.0,0.0,0.0,0.0,232.47381591796875,4.390316963195801,228.08351135253906,0,18239,0,0.0,100.0,ok,,2,largest_boundary_improvement: rank 2 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_improvement/lama_canonical_canonical_p001_loss_small_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__mask_robustness__mask_robustness__p001__loss_large__variant_01,mask_robustness__p001__loss_large__variant_01,mask_robustness__p001__loss_large__variant_01,mask_robustness,p001,portrait_figure,Juan de Pareja,,,lama,largest_boundary_improvement,boundary_mse_improvement,26212.671761989597,lama_mask_robustness_mask_robustness_p001_loss_large_variant_01_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_improvement\lama_mask_robustness_mask_robustness_p001_loss_large_variant_01_lama_difference_maps.png,768,768,589824,509184,63739,526085,7487,24.114540100097656,69.62100219726562,254.0,1.2192150354385376,6.56925106048584,147.0,22.895326614379883,66.77484130859375,-59.666664123535156,249.33334350585938,3,both,0,63739,211.8673553466797,34.99068069458008,-59.666664123535156,249.33334350585938,63707,31,1,99.94979525878975,0.04863584304742779,0.0015688981628202514,526085,0.0,0.0,0.0,0.0,0,0,526085,0.0,0.0,100.0,7487,112.56239318847656,113.7458267211914,0.0,248.3333282470703,3719,0,3768,49.67276612795512,0.0,50.32723387204487,509184,26.521278381347656,71.19602966308594,-59.666664123535156,249.33334350585938,63707,31,445446,12.511587166918051,0.006088172448466566,87.48232466063348,223.1496124267578,20.954618453979492,11.282297134399414,16.905929565429688,113.8674087524414,115.03899383544922,1.3050175905227661,1.9619051218032837,0.0,0.0,0.0,0.0,223.1496124267578,11.282297134399414,211.8673553466797,31,63707,1,0.04863584304742779,99.94979525878975,ok,,3,largest_boundary_improvement: rank 3 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_improvement/lama_mask_robustness_mask_robustness_p001_loss_large_variant_01_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__damage_size__damage_size__p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,damage_size,p001,portrait_figure,Juan de Pareja,,,lama,largest_boundary_improvement,boundary_mse_improvement,25581.062441825867,lama_damage_size_damage_size_p001_loss_large_size_10pct_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_improvement\lama_damage_size_damage_size_p001_loss_large_size_10pct_lama_difference_maps.png,768,768,589824,509184,50905,538919,6674,18.77923011779785,61.44076919555664,254.0,1.1597057580947876,7.611202239990234,155.6666717529297,17.61952781677246,58.636207580566406,-68.33333587646484,248.6666717529297,3,both,0,50905,204.15321350097656,41.90666961669922,-68.33333587646484,248.6666717529297,50846,58,1,99.88409782928986,0.11393772713878794,0.0019644435713584126,538919,0.0,0.0,0.0,0.0,0,0,538919,0.0,0.0,100.0,6674,111.11152648925781,112.45381927490234,0.0,248.33334350585938,3312,0,3362,49.62541204674858,0.0,50.37458795325143,509184,20.409948348999023,62.65587615966797,-68.33333587646484,248.6666717529297,50846,58,458280,9.985781171442937,0.011390774258421317,90.00282805429865,217.59043884277344,21.914674758911133,13.43723201751709,22.500019073486328,112.40341186523438,113.73119354248047,1.2918789386749268,2.0333056449890137,0.0,0.0,0.0,0.0,217.59043884277344,13.43723201751709,204.15321350097656,58,50846,1,0.11393772713878794,99.88409782928986,ok,,4,largest_boundary_improvement: rank 4 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_improvement/lama_damage_size_damage_size_p001_loss_large_size_10pct_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__mask_robustness__mask_robustness__p001__loss_small__variant_05,mask_robustness__p001__loss_small__variant_05,mask_robustness__p001__loss_small__variant_05,mask_robustness,p001,portrait_figure,Juan de Pareja,,,lama,largest_boundary_improvement,boundary_mse_improvement,25469.10111045837,lama_mask_robustness_mask_robustness_p001_loss_small_variant_05_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\largest_boundary_improvement\lama_mask_robustness_mask_robustness_p001_loss_small_variant_05_lama_difference_maps.png,768,768,589824,509184,22900,566924,8263,8.68764591217041,43.480838775634766,255.0,0.20519624650478363,1.8460125923156738,109.33333587646484,8.48244857788086,42.58839416503906,0.0,255.0,3,both,0,22900,218.47825622558594,28.92901611328125,12.0,255.0,22900,0,0,100.0,0.0,0.0,566924,0.0,0.0,0.0,0.0,0,0,566924,0.0,0.0,100.0,8263,108.8054428100586,112.49998474121094,0.0,255.0,4026,0,4237,48.723224010649886,0.0,51.27677598935011,509184,9.825821876525879,45.69267272949219,0.0,255.0,22900,0,486284,4.497391905480141,0.0,95.50260809451986,223.7633819580078,23.849721908569336,5.2851386070251465,7.805378437042236,110.75424194335938,114.2634506225586,1.948807954788208,4.742496013641357,0.0,0.0,0.0,0.0,223.7633819580078,5.2851386070251465,218.47825622558594,0,22900,0,0.0,100.0,ok,,5,largest_boundary_improvement: rank 5 by boundary_mse_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/largest_boundary_improvement/lama_mask_robustness_mask_robustness_p001_loss_small_variant_05_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__canonical__canonical__p006_loss_small,canonical__p006_loss_small,canonical__p006_loss_small,canonical,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,lama,notebook_15_diagnostic_handoff,diagnostic_reason,,lama_canonical_canonical_p006_loss_small_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\notebook_15_diagnostic_handoff\lama_canonical_canonical_p006_loss_small_lama_difference_maps.png,768,768,589824,442368,17979,571845,9304,6.742846965789795,38.08393096923828,240.6666717529297,0.06665265560150146,0.6119410991668701,44.33333206176758,6.67619514465332,37.71551513671875,0.0,239.33334350585938,3,both,0,17979,219.0210723876953,12.554553985595703,148.3333282470703,239.33334350585938,17979,0,0,100.0,0.0,0.0,571845,0.0,0.0,0.0,0.0,0,0,571845,0.0,0.0,100.0,9304,105.15552520751953,109.56145477294922,0.0,239.33334350585938,4476,0,4828,48.108340498710234,0.0,51.891659501289766,442368,8.901593208312988,43.322105407714844,0.0,239.33334350585938,17979,0,424389,4.064263237847222,0.0,95.93573676215279,221.20770263671875,11.85112190246582,2.1866252422332764,2.7657630443573,106.01509094238281,110.4338607788086,0.859558641910553,1.361221432685852,0.0,0.0,0.0,0.0,221.20770263671875,2.1866252422332764,219.0210723876953,0,17979,0,0.0,100.0,ok,,1,Notebook 15: best_psnr_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/notebook_15_diagnostic_handoff/lama_canonical_canonical_p006_loss_small_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__canonical__canonical__p009_loss_large,canonical__p009_loss_large,canonical__p009_loss_large,canonical,p009,portrait_figure,Madame Roulin and Her Baby,p009_loss_large,loss_large,lama,notebook_15_diagnostic_handoff,diagnostic_reason,,lama_canonical_canonical_p009_loss_large_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\notebook_15_diagnostic_handoff\lama_canonical_canonical_p009_loss_large_lama_difference_maps.png,768,768,589824,473856,54933,534891,7191,9.913281440734863,34.19474411010742,255.0,3.4336905479431152,14.632122039794922,188.3333282470703,6.479590892791748,24.523468017578125,-150.3333282470703,240.6666717529297,3,both,0,54933,69.57234954833984,45.47329330444336,-150.3333282470703,240.6666717529297,50524,4370,39,91.97385906467879,7.955145358891741,0.07099557642946862,534891,0.0,0.0,0.0,0.0,0,0,534891,0.0,0.0,100.0,7191,46.88411331176758,55.850303649902344,-29.666667938232422,240.6666717529297,3563,8,3620,49.54804616882214,0.1112501738283966,50.340703657349465,473856,8.065357208251953,27.125518798828125,-150.3333282470703,240.6666717529297,50524,4370,418962,10.662310913019988,0.9222210967044839,88.41546799027553,106.4404067993164,47.7530632019043,36.86806106567383,32.65201950073242,51.32679748535156,59.77263259887695,4.44268274307251,8.039894104003906,0.0,0.0,0.0,0.0,106.4404067993164,36.86806106567383,69.57234954833984,4370,50524,39,7.955145358891741,91.97385906467879,ok,,2,Notebook 15: worst_psnr_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/notebook_15_diagnostic_handoff/lama_canonical_canonical_p009_loss_large_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__canonical__canonical__p023_loss_small,canonical__p023_loss_small,canonical__p023_loss_small,canonical,p023,architecture_structured,Church Interior,p023_loss_small,loss_small,lama,notebook_15_diagnostic_handoff,diagnostic_reason,,lama_canonical_canonical_p023_loss_small_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\notebook_15_diagnostic_handoff\lama_canonical_canonical_p023_loss_small_lama_difference_maps.png,768,768,589824,422400,18453,571371,7776,4.553889274597168,26.402917861938477,220.0,0.3523418605327606,3.0489206314086914,99.0,4.201547622680664,24.789915084838867,-23.333328247070312,215.3333282470703,3,both,0,18453,134.29652404785156,46.60039520263672,-23.333328247070312,215.3333282470703,18445,8,0,99.95664661572644,0.04335338427355985,0.0,571371,0.0,0.0,0.0,0.0,0,0,571371,0.0,0.0,100.0,7776,65.71806335449219,74.29186248779297,0.0,215.3333282470703,3783,0,3993,48.6496913580247,0.0,51.3503086419753,422400,5.866888999938965,29.126468658447266,-23.333328247070312,215.3333282470703,18445,8,403947,4.366714015151516,0.001893939393939394,95.63139204545455,145.55862426757812,41.926212310791016,11.262107849121094,13.20090389251709,69.6646499633789,77.38382720947266,3.946587562561035,7.859868049621582,0.0,0.0,0.0,0.0,145.55862426757812,11.262107849121094,134.29652404785156,8,18445,0,0.04335338427355985,99.95664661572644,ok,,3,Notebook 15: median_psnr_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/notebook_15_diagnostic_handoff/lama_canonical_canonical_p023_loss_small_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__damage_size__damage_size__p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,damage_size,p001,portrait_figure,Juan de Pareja,,,lama,notebook_15_diagnostic_handoff,diagnostic_reason,,lama_damage_size_damage_size_p001_loss_large_size_08pct_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\notebook_15_diagnostic_handoff\lama_damage_size_damage_size_p001_loss_large_size_08pct_lama_difference_maps.png,768,768,589824,509184,40785,549039,5980,14.880964279174805,54.92326736450195,254.0,1.0613961219787598,7.393571853637695,155.6666717529297,13.819568634033203,52.0130500793457,-68.33333587646484,249.3333282470703,3,both,0,40785,199.85565185546875,44.089759826660156,-68.33333587646484,249.3333282470703,40733,50,2,99.8725021453966,0.1225940909648155,0.00490376363859262,549039,0.0,0.0,0.0,0.0,0,0,549039,0.0,0.0,100.0,5980,110.44532012939453,111.98702239990234,0.0,249.3333282470703,2963,0,3017,49.54849498327759,0.0,50.45150501672241,509184,16.00818634033203,55.66660690307617,-68.33333587646484,249.3333282470703,40733,50,468401,7.999662204625439,0.009819632981397687,91.99051816239316,215.20533752441406,22.673826217651367,15.349685668945312,23.900463104248047,111.9045181274414,113.40495300292969,1.4591972827911377,2.636110305786133,0.0,0.0,0.0,0.0,215.20533752441406,15.349685668945312,199.85565185546875,50,40733,2,0.1225940909648155,99.8725021453966,ok,,4,Notebook 15: median_psnr_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/notebook_15_diagnostic_handoff/lama_damage_size_damage_size_p001_loss_large_size_08pct_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__damage_size__damage_size__p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,,,lama,notebook_15_diagnostic_handoff,diagnostic_reason,,lama_damage_size_damage_size_p018_loss_large_size_02pct_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\notebook_15_diagnostic_handoff\lama_damage_size_damage_size_p018_loss_large_size_02pct_lama_difference_maps.png,768,768,589824,389376,7777,582047,2594,1.9183515310287476,17.198192596435547,205.0,0.5491683483123779,6.32940149307251,110.33333587646484,1.3691829442977905,12.470373153686523,0.0,201.3333282470703,3,both,0,7777,103.84171295166016,33.96010971069336,45.66666793823242,201.3333282470703,7777,0,0,100.0,0.0,0.0,582047,0.0,0.0,0.0,0.0,0,0,582047,0.0,0.0,100.0,2594,60.55744171142578,69.31404876708984,0.0,201.3333282470703,1264,0,1330,48.727833461835004,0.0,51.272166538164996,389376,2.074028730392456,15.30044937133789,0.0,201.3333282470703,7777,0,381599,1.997298241288626,0.0,98.00270175871137,145.49179077148438,39.28947830200195,41.650081634521484,36.4208869934082,64.56887817382812,72.8899154663086,4.011436939239502,6.897419452667236,0.0,0.0,0.0,0.0,145.49179077148438,41.650081634521484,103.84171295166016,0,7777,0,0.0,100.0,ok,,5,Notebook 15: worst_psnr_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/notebook_15_diagnostic_handoff/lama_damage_size_damage_size_p018_loss_large_size_02pct_lama_difference_maps.png,242.446
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,p026,architecture_structured,View of a Village along a River,,,lama,notebook_15_diagnostic_handoff,diagnostic_reason,,lama_damage_size_damage_size_p026_loss_large_size_02pct_lama_difference_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\16_lama_difference_maps\figures\selected_cases\notebook_15_diagnostic_handoff\lama_damage_size_damage_size_p026_loss_large_size_02pct_lama_difference_maps.png,768,768,589824,406272,8147,581677,2518,1.626564383506775,13.79869556427002,161.0,0.061883993446826935,0.6188715100288391,37.33333206176758,1.5646803379058838,13.282975196838379,0.0,143.33334350585938,3,both,0,8147,113.27924346923828,10.895859718322754,79.66667175292969,143.33334350585938,8147,0,0,100.0,0.0,0.0,581677,0.0,0.0,0.0,0.0,0,0,581677,0.0,0.0,100.0,2518,56.93632888793945,58.13288497924805,0.0,143.33334350585938,1245,0,1273,49.4440031771247,0.0,50.555996822875294,406272,2.2715964317321777,15.954473495483398,0.0,143.33334350585938,8147,0,398125,2.0053067895400125,0.0,97.99469321045999,117.7594985961914,10.443208694458008,4.480258941650391,2.8165555000305176,58.71683883666992,59.89140319824219,1.7805136442184448,2.4533262252807617,0.0,0.0,0.0,0.0,117.7594985961914,4.480258941650391,113.27924346923828,0,8147,0,0.0,100.0,ok,,6,Notebook 15: best_psnr_improvement,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:28:16.810362+00:00,selected,outputs/16_lama_difference_maps/figures/selected_cases/notebook_15_diagnostic_handoff/lama_damage_size_damage_size_p026_loss_large_size_02pct_lama_difference_maps.png,242.446
