case_id,painting_id,mask_id,mask_type,category,seed_count,seeds,bbox_margin,boundary_dilation_iterations,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,mask_pixel_count,boundary_ring_pixel_count,image_height,image_width,clean_image_path,damaged_image_path,mask_path,global_pixel_count,global_mean_uncertainty,global_median_uncertainty,global_std_uncertainty,global_max_uncertainty,global_p95_uncertainty,masked_pixel_count,masked_mean_uncertainty,masked_median_uncertainty,masked_std_uncertainty,masked_max_uncertainty,masked_p95_uncertainty,bbox_pixel_count,bbox_mean_uncertainty,bbox_median_uncertainty,bbox_std_uncertainty,bbox_max_uncertainty,bbox_p95_uncertainty,boundary_pixel_count,boundary_mean_uncertainty,boundary_median_uncertainty,boundary_std_uncertainty,boundary_max_uncertainty,boundary_p95_uncertainty,outside_mask_pixel_count,outside_mask_mean_uncertainty,outside_mask_median_uncertainty,outside_mask_std_uncertainty,outside_mask_max_uncertainty,outside_mask_p95_uncertainty,masked_vs_global_mean_uncertainty_ratio,boundary_vs_global_mean_uncertainty_ratio,outside_vs_global_mean_uncertainty_ratio,heatmap_png_path,overlay_png_path,compact_figure_path,heatmap_status,heatmap_error_message,original_case_id,title,uncertainty_selection_role,num_seed_outputs,mask_fraction,full_std_mean,full_std_max,full_variance_mean,full_mad_mean,masked_std_mean,masked_std_max,masked_variance_mean,masked_mad_mean,bbox_std_mean,bbox_std_max,bbox_variance_mean,bbox_mad_mean,lpips_pair_count,mean_pairwise_lpips,median_pairwise_lpips,max_pairwise_lpips,range_pairwise_lpips,feature_pair_count,mean_pairwise_clip_similarity,mean_pairwise_dinov2_similarity,mean_clip_uncertainty_distance,mean_dinov2_uncertainty_distance,max_clip_uncertainty_distance,max_dinov2_uncertainty_distance,range_pairwise_clip_similarity,range_pairwise_dinov2_similarity,masked_std_mean_normalized,masked_mad_mean_normalized,bbox_std_mean_normalized,mean_pairwise_lpips_normalized,mean_clip_uncertainty_distance_normalized,mean_dinov2_uncertainty_distance_normalized,combined_uncertainty_index,uncertainty_rank_high_to_low,refined_overall_metric_vote,refined_metric_ties,refined_mixed_metric_outcome,refined_stable_diffusion_metric_wins,stable_diffusion_inpainting_mse_improvement,stable_diffusion_inpainting_psnr_improvement,stable_diffusion_inpainting_ssim_improvement,stable_diffusion_inpainting_lpips_improvement,stable_diffusion_inpainting_clip_improvement,stable_diffusion_inpainting_dinov2_improvement,winner_mse_improvement,winner_psnr_improvement,winner_ssim_improvement,winner_lpips_improvement,winner_clip_improvement,winner_dinov2_improvement,stable_diffusion_won_refined_vote,stable_diffusion_zero_metric_wins,stable_diffusion_low_metric_wins,uncertainty_performance_quadrant
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,landscape_natural,4,"2026,2027,2028,2029",16,8,0,104,768,664,768,560,44361,49747,768,768,data/processed/clean/p011_clean.png,data/processed/masked/p011_mixed_damage_damaged.png,data/processed/masks/p011_mixed_damage_mask.png,589824,3.510373115539551,1.2383626699447632,7.467641830444336,87.87361907958984,19.156488513946524,44361,24.741758346557617,23.805795669555664,13.997818946838379,87.87361907958984,50.96318435668945,430080,4.545158386230469,1.6844825744628906,8.51465129852295,87.87361907958984,24.715697002410877,49747,4.385313987731934,2.887479782104492,4.750566482543945,57.89542770385742,13.236221122741695,545463,1.7836830615997314,1.1461325883865356,2.173543930053711,57.89542770385742,5.05072574615478,7.048184754649056,1.2492444053387923,0.5081177976844202,outputs/figures/uncertainty_heatmaps/heatmap_images/p011_mixed_damage_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p011_mixed_damage_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p011_mixed_damage_uncertainty_compact.png,ok,,p011_mixed_damage,View of Haarlem and the Haarlemmer Meer,relatively_weak_or_disagreement_prone_stable_diffusion,4,0.0752105712890625,0.0137661704793572,0.3446024358272552,0.0010835368884727,0.0119419172406196,0.0970265045762062,0.3446024358272552,0.0128535954281687,0.0844122469425201,0.0178241543471813,0.3446024358272552,0.0014824023237451,0.0154668195173144,6,0.1517621129751205,0.1534062027931213,0.1645003259181976,0.0254759192466735,6,0.9540075262387594,0.7076906561851501,0.0459924737612406,0.2923093438148498,0.0524847507476806,0.361537754535675,0.0138700008392333,0.1321294903755188,0.5378436714746417,0.5239760516641353,0.1153678339713499,0.3056013076213306,0.1805440583672154,0.473790046231799,0.3561871615550787,10,lama,0,True,0,21250.73583984375,9.572920686858668,-0.216708177258931,0.1531517803668975,-0.0448507666587829,-0.1016206741333007,lama,lama,opencv_telea,lama,lama,lama,False,True,True,high_uncertainty_low_reference_performance
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,landscape_natural,4,"2026,2027,2028,2029",16,8,0,104,768,664,768,560,10323,58281,768,768,data/processed/clean/p011_clean.png,data/processed/masked/p011_scratch_thin_damaged.png,data/processed/masks/p011_scratch_thin_mask.png,589824,1.7573590278625488,1.0991612672805786,2.4034972190856934,60.33335494995117,5.237326979637138,10323,9.219170570373535,6.921708583831787,7.5680437088012695,60.33335494995117,24.379153442382812,430080,2.145772695541382,1.369267463684082,2.7090139389038086,60.33335494995117,6.32330868244171,58281,3.828702211380005,2.3337149620056152,4.174643039703369,53.21506881713867,11.88420581817627,579501,1.6244374513626099,1.082076072692871,1.9621210098266602,53.21506881713867,4.594850063323975,5.246037020179259,2.1786681770145284,0.9243628742697853,outputs/figures/uncertainty_heatmaps/heatmap_images/p011_scratch_thin_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p011_scratch_thin_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p011_scratch_thin_uncertainty_compact.png,ok,,p011_scratch_thin,View of Haarlem and the Haarlemmer Meer,relatively_weak_or_disagreement_prone_stable_diffusion,4,0.0175018310546875,0.0068916040472686,0.2366014122962951,0.0001413085265085,0.0059548746794462,0.0361536145210266,0.2366014122962951,0.0022418098524212,0.031381320208311,0.0084147956222295,0.2366014122962951,0.0001902838703244,0.0072734174318611,6,0.026132960182925,0.0259031876921653,0.0282653030008077,0.003882585093379,6,0.995049645503362,0.9865402082602184,0.0049503544966379,0.0134597917397816,0.0056867599487304,0.0196812152862548,0.0014559626579284,0.0101434588432312,0.0066056394495924,0.0078936916919126,0.0,0.0105174535451276,0.0006959402397722,0.0003807187217777,0.0043489072746971,40,lama,0,True,0,25358.513916015625,10.437852352457105,-0.2086062639116778,0.190950408577919,0.0342658162117004,-0.064848780632019,lama,lama,opencv_telea,lama,lama,lama,False,True,True,low_uncertainty_low_reference_performance
p018_loss_large,p018,p018_loss_large,loss_large,landscape_natural,4,"2026,2027,2028,2029",16,8,202,144,546,490,344,346,55845,11219,768,768,data/processed/clean/p018_clean.png,data/processed/masked/p018_loss_large_damaged.png,data/processed/masks/p018_loss_large_mask.png,589824,3.8175477981567383,1.4963740110397339,8.4557523727417,80.84928131103516,14.861890602111812,55845,22.544004440307617,15.435145378112793,18.452360153198242,80.84928131103516,59.30848007202142,119024,12.260222434997559,5.064201354980469,16.05246925354004,80.84928131103516,52.39161491394039,11219,5.359625816345215,4.0763349533081055,4.3978705406188965,46.06504821777344,13.534304428100588,533979,1.8590837717056274,1.4008097648620605,1.6903785467147827,46.06504821777344,4.76191873550415,5.905362702240197,1.4039446486809166,0.4869837563614602,outputs/figures/uncertainty_heatmaps/heatmap_images/p018_loss_large_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p018_loss_large_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p018_loss_large_uncertainty_compact.png,ok,,p018_loss_large,Classical Landscape with Figures,relatively_strong_stable_diffusion,4,0.0946807861328125,0.0149707728996872,0.3170560300350189,0.0013454094296321,0.0129893654957413,0.0884078592061996,0.3170560300350189,0.0132394228130579,0.0771210864186286,0.048079315572977,0.3170560300350189,0.0063694580458104,0.0418940335512161,6,0.2883592595656712,0.2908040732145309,0.3081102967262268,0.0453969240188598,6,0.8795900146166483,0.6111375739177068,0.1204099853833516,0.3888624260822932,0.1621181368827819,0.5780703127384186,0.0891951918601989,0.3128984272480011,0.4626287079509162,0.4530204873956556,0.486325358187957,0.6264473180885429,0.5066444074909235,0.6377104449023513,0.5287961206693911,4,lama,0,True,1,19818.33935546875,11.440559586906357,-0.070290414840571,0.251799464225769,0.0589441657066345,0.0909712314605712,lama,lama,lama,lama,lama,stable_diffusion_inpainting,False,False,True,high_uncertainty_high_reference_performance
p018_loss_small,p018,p018_loss_small,loss_small,landscape_natural,4,"2026,2027,2028,2029",16,8,0,145,663,592,663,447,21734,17127,768,768,data/processed/clean/p018_clean.png,data/processed/masked/p018_loss_small_damaged.png,data/processed/masks/p018_loss_small_mask.png,589824,2.6381077766418457,1.7302440404891968,4.024852752685547,83.0158920288086,6.463765716552732,21734,14.884461402893066,8.509245872497559,13.86003303527832,83.0158920288086,45.08903789520262,296361,3.580815315246582,2.2048499584198,5.416257381439209,83.0158920288086,9.645867347717285,17127,5.508039951324463,3.996976137161255,5.262605667114258,61.828975677490234,15.420461177825924,568090,2.169586420059204,1.6951814889907837,1.874198317527771,61.828975677490234,5.141018009185788,5.642097520905353,2.08787524877286,0.8224024928188998,outputs/figures/uncertainty_heatmaps/heatmap_images/p018_loss_small_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p018_loss_small_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p018_loss_small_uncertainty_compact.png,ok,,p018_loss_small,Classical Landscape with Figures,relatively_strong_stable_diffusion,4,0.0368482801649305,0.0103455204516649,0.3255524933338165,0.0003681835660245,0.0089076403528451,0.0583704337477684,0.3255524933338165,0.0065479236654937,0.050523217767477,0.0140424147248268,0.3255524933338165,0.0006696409545838,0.0121456300839781,6,0.0742738333841164,0.0713751800358295,0.0975420475006103,0.0422579050064086,6,0.9595296283562978,0.955846259991328,0.0404703716437021,0.044153740008672,0.0675244927406311,0.0599749088287353,0.0453967452049255,0.0309045314788818,0.2004919378193925,0.194177361901815,0.0690000504030911,0.1235930740286867,0.156345998136846,0.052490543896218,0.1326831610310082,23,lama,0,False,0,30069.90704345703,15.574936960095895,-0.187196201580497,0.1324931234121322,0.0989964008331298,0.000497817993164,lama,lama,lama,lama,lama,lama,False,True,True,middle_region
p018_mixed_damage,p018,p018_mixed_damage,mixed_damage,landscape_natural,4,"2026,2027,2028,2029",16,8,0,114,768,653,768,539,44279,55799,768,768,data/processed/clean/p018_clean.png,data/processed/masked/p018_mixed_damage_damaged.png,data/processed/masks/p018_mixed_damage_mask.png,589824,2.8703813552856445,1.4790199995040894,5.830334186553955,93.12874603271484,7.407633972167967,44279,14.01915168762207,6.124841213226318,16.622386932373047,93.12874603271484,52.31658859252929,413952,3.6256749629974365,1.9916590452194214,6.817164421081543,93.12874603271484,9.625174665451025,55799,3.534320116043091,2.6768102645874023,3.3668735027313232,58.339229583740234,9.3477632522583,545545,1.9654948711395264,1.399994969367981,1.8489186763763428,58.339229583740234,5.181211948394775,4.884072847312037,1.2313068077946412,0.6847504289535168,outputs/figures/uncertainty_heatmaps/heatmap_images/p018_mixed_damage_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p018_mixed_damage_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p018_mixed_damage_uncertainty_compact.png,ok,,p018_mixed_damage,Classical Landscape with Figures,relatively_strong_stable_diffusion,4,0.075071546766493,0.0112564004957675,0.3652107715606689,0.0006624180823564,0.0097281467169523,0.05497707426548,0.3652107715606689,0.0073889507912099,0.0477671697735786,0.014218334108591,0.3652107715606689,0.0009350160253234,0.0123159596696496,6,0.0647311968108018,0.066895306110382,0.0746996775269508,0.0253778547048568,6,0.9696198503176372,0.9094822804133096,0.0303801496823628,0.0905177195866902,0.0380836725234985,0.1402125358581543,0.01371431350708,0.0996802449226379,0.1708780717504359,0.1673562625833626,0.0711569921088673,0.1011788658969166,0.1121302640628944,0.1312037432877275,0.1256506999483674,25,lama,0,True,0,24390.736206054688,12.688096780959205,-0.1789784217840191,0.2255993708968162,0.1264335513114929,0.0143761038780212,opencv_telea,opencv_telea,lama,lama,lama,lama,False,True,True,middle_region
p018_scratch_thin,p018,p018_scratch_thin,scratch_thin,landscape_natural,4,"2026,2027,2028,2029",16,8,0,116,768,653,768,537,11250,72299,768,768,data/processed/clean/p018_clean.png,data/processed/masked/p018_scratch_thin_damaged.png,data/processed/masks/p018_scratch_thin_mask.png,589824,2.3372459411621094,1.2975001335144043,3.79583477973938,85.37081909179688,6.938157820701594,11250,15.35952377319336,10.020513534545898,13.980445861816406,78.2441635131836,44.81414470672605,412416,2.974468469619751,1.8320246934890747,4.38377046585083,85.37081909179688,8.501887321472168,72299,4.709848880767822,2.9503486156463623,5.759941101074219,85.37081909179688,14.310753917694075,578574,2.0840365886688232,1.273932933807373,2.743462085723877,85.37081909179688,6.147732901573179,6.571633492639661,2.0151276242134566,0.8916633645819829,outputs/figures/uncertainty_heatmaps/heatmap_images/p018_scratch_thin_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p018_scratch_thin_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p018_scratch_thin_uncertainty_compact.png,ok,,p018_scratch_thin,Classical Landscape with Figures,relatively_strong_stable_diffusion,4,0.019073486328125,0.009165670722723,0.334787517786026,0.0003150908160023,0.0079326815903186,0.0602334327995777,0.3068398535251617,0.0067728711292147,0.0523420944809913,0.0116645833477377,0.334787517786026,0.0004448961117304,0.010094566270709,6,0.0462459515159328,0.0468093194067478,0.0627303943037986,0.0366184618324041,6,0.982541799545288,0.971736083428065,0.0174582004547119,0.028263916571935,0.0311092138290405,0.0334345698356628,0.0241661667823791,0.0117571949958801,0.216750340353765,0.211878168669038,0.0398455390763609,0.0577598241862987,0.0555057940605437,0.0255140235057044,0.1012089483086184,29,lama,0,True,0,36395.1982421875,10.416011550036568,-0.2019508745028855,0.1852278709411621,0.0600785613059997,0.0075247287750244,lama,lama,opencv_telea,lama,lama,lama,False,True,True,middle_region
p021_loss_large,p021,p021_loss_large,loss_large,architecture_structured,4,"2026,2027,2028,2029",16,8,375,161,705,464,330,303,49986,10453,768,768,data/processed/clean/p021_clean.png,data/processed/masked/p021_loss_large_damaged.png,data/processed/masks/p021_loss_large_mask.png,589824,3.704257011413574,1.776044487953186,6.40853214263916,69.64778900146484,13.769410562515251,49986,18.68268585205078,14.901592254638672,13.672800064086914,69.64778900146484,45.94485378265381,99990,11.207070350646973,5.648324012756348,12.511609077453613,69.64778900146484,40.785863876342724,10453,6.674936294555664,4.734472274780273,5.562745571136475,49.80535888671875,18.333358764648434,539838,2.317338466644287,1.6358774900436401,2.2055702209472656,49.80535888671875,6.256775808334351,5.043571691718443,1.8019635937704062,0.6255879257967829,outputs/figures/uncertainty_heatmaps/heatmap_images/p021_loss_large_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p021_loss_large_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p021_loss_large_uncertainty_compact.png,ok,,p021_loss_large,Interior of the Oude Kerk in Delft,relatively_strong_stable_diffusion,4,0.084747314453125,0.0145265031605958,0.2731285989284515,0.0008686755318194,0.0125526012852787,0.0732654333114624,0.2731285989284515,0.0084888730198144,0.0632195398211479,0.0439492985606193,0.2731285989284515,0.0044696731492877,0.0379367843270301,6,0.2510444050033887,0.2563361376523971,0.2687846720218658,0.0392713844776153,6,0.951983521382014,0.7885116040706635,0.048016478617986,0.2114883959293365,0.068189799785614,0.240360677242279,0.0408852696418762,0.0483848452568054,0.3304806774382613,0.3177344681403351,0.4356873571393809,0.5388003758477976,0.189413324162669,0.3365784555999334,0.3581157763880629,9,lama,0,True,2,26212.961181640625,14.473169042182915,-0.0093335004849903,0.3764849305152893,0.1872813105583191,0.1043593287467956,lama,lama,lama,stable_diffusion_inpainting,lama,stable_diffusion_inpainting,False,False,False,high_uncertainty_high_reference_performance
p021_loss_small,p021,p021_loss_small,loss_small,architecture_structured,4,"2026,2027,2028,2029",16,8,77,0,689,768,612,768,17382,13087,768,768,data/processed/clean/p021_clean.png,data/processed/masked/p021_loss_small_damaged.png,data/processed/masks/p021_loss_small_mask.png,589824,2.5803024768829346,1.6897820234298706,3.1188971996307373,63.40460205078125,7.181624221801755,17382,11.570446014404297,8.311429977416992,9.570140838623047,63.40460205078125,31.53082351684571,470016,2.922842025756836,1.9689202308654785,3.3661625385284424,63.40460205078125,7.96489691734314,13087,5.265954494476318,3.942713737487793,4.202225685119629,41.46363067626953,13.535010719299315,572442,2.3073208332061768,1.6447309255599976,2.1709890365600586,44.99843978881836,6.192611193656917,4.48414326352166,2.040828360723596,0.8942055611446835,outputs/figures/uncertainty_heatmaps/heatmap_images/p021_loss_small_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p021_loss_small_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p021_loss_small_uncertainty_compact.png,ok,,p021_loss_small,Interior of the Oude Kerk in Delft,relatively_strong_stable_diffusion,4,0.0294698079427083,0.0101188383996486,0.2486454993486404,0.0002601582091301,0.0087562827393412,0.0453743040561676,0.2486454993486404,0.0035639116540551,0.0394123159348964,0.0114621268585324,0.2486454993486404,0.0003155301092192,0.0099193453788757,6,0.0257736540709932,0.025857163593173,0.0281323306262493,0.0049949213862419,6,0.9901642004648844,0.9867644608020782,0.0098357995351155,0.0132355391979217,0.0133119821548461,0.0180580615997314,0.008107841014862,0.0082426071166992,0.087074645572384,0.0860491282030645,0.0373632268045237,0.0096734979031012,0.0221041450822312,0.0,0.0403774405942174,37,lama,0,False,0,36244.25830078125,17.2259426798553,-0.2712728828616737,0.0858667269349098,0.035118818283081,-0.0138382911682128,lama,lama,lama,lama,lama,lama,False,True,True,low_uncertainty_low_reference_performance
p021_mixed_damage,p021,p021_mixed_damage,mixed_damage,architecture_structured,4,"2026,2027,2028,2029",16,8,43,0,724,768,681,768,50041,64840,768,768,data/processed/clean/p021_clean.png,data/processed/masked/p021_mixed_damage_damaged.png,data/processed/masks/p021_mixed_damage_mask.png,589824,4.047551155090332,2.261305093765259,5.489358901977539,72.9208984375,13.199386978149413,50041,14.009943008422852,9.906153678894043,11.609329223632812,72.9208984375,39.03242874145508,523008,4.382386207580566,2.529479742050171,5.742179870605469,72.9208984375,14.261635255813593,64840,6.299861431121826,4.331412315368652,5.880781650543213,64.8076171875,17.92838144302368,539783,3.1239798069000244,2.0970959663391113,3.2214972972869873,64.8076171875,8.724898147583005,3.4613380873988735,1.5564624569684045,0.7718197199936581,outputs/figures/uncertainty_heatmaps/heatmap_images/p021_mixed_damage_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p021_mixed_damage_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p021_mixed_damage_uncertainty_compact.png,ok,,p021_mixed_damage,Interior of the Oude Kerk in Delft,relatively_strong_stable_diffusion,4,0.0848405626085069,0.0158727522939443,0.2859642803668976,0.0007270228816196,0.0137198753654956,0.0549409501254558,0.2859642803668976,0.0051356186158955,0.0474477671086788,0.017185827717185,0.2859642803668976,0.0008154862443916,0.0148538164794445,6,0.0781466414531072,0.0785699337720871,0.0879848971962928,0.0217610150575637,6,0.982529749472936,0.9667588174343108,0.017470250527064,0.033241182565689,0.0205641388893127,0.0377545952796936,0.0055634975433349,0.0077440738677978,0.1705628161902407,0.1642479238981066,0.1075413324188457,0.1326897136676208,0.0555585979331179,0.0339640429854104,0.1107607378488904,28,lama,0,False,0,24060.83374023437,13.359440655341125,-0.2450447792279467,0.2123121321201324,0.1840514540672302,0.0479581952095031,lama,lama,lama,lama,lama,lama,False,True,True,middle_region
p021_scratch_thin,p021,p021_scratch_thin,scratch_thin,architecture_structured,4,"2026,2027,2028,2029",16,8,43,0,724,768,681,768,7395,41514,768,768,data/processed/clean/p021_clean.png,data/processed/masked/p021_scratch_thin_damaged.png,data/processed/masks/p021_scratch_thin_mask.png,589824,2.5999815464019775,1.7165160179138184,3.0490124225616455,78.5604248046875,7.388418483734128,7395,10.541261672973633,6.8075408935546875,10.484989166259766,78.5604248046875,31.322478485107414,523008,2.820600748062134,1.906458854675293,3.1685357093811035,78.5604248046875,7.83124983310699,41514,4.9507951736450195,3.0311460494995117,5.4507670402526855,66.34476470947266,15.503261089324944,582429,2.499152183532715,1.694857120513916,2.6847360134124756,66.34476470947266,7.014573001861567,4.054360173062655,1.9041654974261624,0.9612191968743052,outputs/figures/uncertainty_heatmaps/heatmap_images/p021_scratch_thin_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p021_scratch_thin_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p021_scratch_thin_uncertainty_compact.png,ok,,p021_scratch_thin,Interior of the Oude Kerk in Delft,relatively_strong_stable_diffusion,4,0.0125376383463541,0.0101960059255361,0.3080800771713257,0.0002538758271839,0.0088175684213638,0.0413382835686206,0.3080800771713257,0.0034426639322191,0.035794548690319,0.0110611785203218,0.3080800771713257,0.0002844961127266,0.009565994143486,6,0.0223700987795988,0.0221392633393406,0.0240996051579713,0.0032638069242239,6,0.995208462079366,0.9846044580141704,0.0047915379206339,0.0153955419858296,0.0069469809532165,0.0183755159378051,0.0037485361099243,0.0069842934608459,0.0518522735267386,0.0508420146866546,0.0324472125823106,0.0016790619730317,0.0,0.003667086640928,0.0234146082349439,39,lama,0,False,0,31118.88256835937,10.999164138235503,-0.2750102441315704,0.1030701324343681,0.0191894173622131,-0.0153008103370666,lama,lama,lama,lama,lama,lama,False,True,True,low_uncertainty_low_reference_performance
p026_loss_large,p026,p026_loss_large,loss_large,architecture_structured,4,"2026,2027,2028,2029",16,8,264,156,527,465,263,309,44723,9010,768,768,data/processed/clean/p026_clean.png,data/processed/masked/p026_loss_large_damaged.png,data/processed/masks/p026_loss_large_mask.png,589824,3.5792529582977295,1.52712082862854,6.368398666381836,57.70936584472656,14.815586709976163,44723,21.28169059753418,18.88775062561035,11.909985542297363,57.70936584472656,43.58642578125001,81267,13.682293891906738,9.30224895477295,12.392446517944336,57.70936584472656,40.617326736450195,9010,5.811616897583008,4.90391206741333,3.849020481109619,43.49507522583008,12.992852115631104,545101,2.12684965133667,1.3950995206832886,2.1036860942840576,43.49507522583008,6.18473482131958,5.945847020602073,1.6236954887117065,0.5942160753024915,outputs/figures/uncertainty_heatmaps/heatmap_images/p026_loss_large_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p026_loss_large_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p026_loss_large_uncertainty_compact.png,ok,,p026_loss_large,View of a Village along a River,relatively_weak_or_disagreement_prone_stable_diffusion,4,0.0758243136935764,0.0140362847596406,0.2263112515211105,0.0008452082402072,0.0121386386454105,0.0834576189517974,0.2263112515211105,0.0093914177268743,0.0722278729081153,0.0536560639739036,0.2263112515211105,0.0053861555643379,0.0464281477034091,6,0.3453392585118611,0.3450138568878174,0.3842743039131164,0.0790233612060546,6,0.905925710995992,0.7667086124420166,0.0940742890040079,0.2332913875579834,0.1077769994735717,0.2950150966644287,0.0238756537437438,0.1314338445663452,0.4194279351862917,0.4054010824206968,0.5547016846119865,0.7602847063109384,0.3912403903916976,0.3735938982564296,0.4841082828630068,5,lama,0,True,0,15584.4873046875,9.242691882745962,-0.19169074574643,0.1832665205001831,0.1421346664428711,0.1255364418029785,lama,lama,opencv_telea,lama,lama,lama,False,True,True,high_uncertainty_low_reference_performance
p026_loss_small,p026,p026_loss_small,loss_small,architecture_structured,4,"2026,2027,2028,2029",16,8,244,207,713,552,469,345,13631,11287,768,768,data/processed/clean/p026_clean.png,data/processed/masked/p026_loss_small_damaged.png,data/processed/masks/p026_loss_small_mask.png,589824,2.607323408126831,1.6865485906600952,2.8471319675445557,52.4371337890625,7.239685416221613,13631,12.658490180969238,11.076464653015137,7.731506824493408,52.4371337890625,28.01787757873535,161805,3.8172271251678467,2.3694493770599365,4.2345123291015625,52.4371337890625,11.94550476074218,11287,4.82716703414917,3.556166648864746,3.672229528427124,44.978790283203125,11.940154170989976,576193,2.3695437908172607,1.6515954732894897,2.106487989425659,44.978790283203125,6.278628253936768,4.854975064836194,1.8513879024709303,0.9088031712305191,outputs/figures/uncertainty_heatmaps/heatmap_images/p026_loss_small_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p026_loss_small_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p026_loss_small_uncertainty_compact.png,ok,,p026_loss_small,View of a Village along a River,relatively_weak_or_disagreement_prone_stable_diffusion,4,0.0231102837456597,0.0102248005568981,0.2056358307600021,0.0002426835126243,0.0088271759450435,0.0496411360800266,0.2056358307600021,0.0036611363757401,0.0427901037037372,0.0149695193395018,0.2056358307600021,0.000534847669769,0.0129285408183932,6,0.1136732225616772,0.115556463599205,0.1265100985765457,0.0266727283596992,6,0.9638287325700124,0.8980162441730499,0.0361712674299875,0.10198375582695,0.0454086661338806,0.1346041560173034,0.0228254199028015,0.0622696876525878,0.1243113111107152,0.1189208276166098,0.0803672492087091,0.21613627238961,0.1375071609538651,0.1506698979410641,0.1379854532034289,22,tie_lama_opencv_telea,0,True,0,20060.11865234375,15.122053049197714,-0.3470760017014485,0.0764611512422561,0.1198295354843139,-0.0609058737754821,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,False,True,True,middle_region
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,architecture_structured,4,"2026,2027,2028,2029",16,8,0,103,768,664,768,561,41381,59786,768,768,data/processed/clean/p026_clean.png,data/processed/masked/p026_mixed_damage_damaged.png,data/processed/masks/p026_mixed_damage_mask.png,589824,3.44937801361084,1.7130781412124634,5.0556817054748535,68.6881332397461,11.8651750087738,41381,15.195962905883789,11.852665901184082,10.814117431640625,68.6881332397461,39.36125183105469,430848,4.3683037757873535,2.444080352783203,5.641539096832275,68.6881332397461,14.08508887290954,59786,5.083731651306152,3.540092945098877,4.657596588134766,58.57320022583008,14.081158876419067,548443,2.5630767345428467,1.5852779150009155,2.7328014373779297,58.57320022583008,7.719781732559199,4.405421151833199,1.4738111092806396,0.7430547527695428,outputs/figures/uncertainty_heatmaps/heatmap_images/p026_mixed_damage_uncertainty_heatmap.png,outputs/figures/uncertainty_heatmaps/overlay_images/p026_mixed_damage_uncertainty_overlay.png,outputs/figures/uncertainty_heatmaps/all_cases/p026_mixed_damage_uncertainty_compact.png,ok,,p026_mixed_damage,View of a Village along a River,relatively_weak_or_disagreement_prone_stable_diffusion,4,0.070158216688368,0.0135269705206155,0.2693652212619781,0.000594686192926,0.0117133976891636,0.0595920123159885,0.2693652212619781,0.0054849912412464,0.0517354682087898,0.0171306040138006,0.2693652212619781,0.0008080888655968,0.0148391835391521,6,0.0973695603509744,0.10029973462224,0.1057086810469627,0.0198627412319183,6,0.9627712468306224,0.9599712391694388,0.0372287531693776,0.0400287608305613,0.0455694198608398,0.0433987379074096,0.026578664779663,0.0083968639373779,0.2111526604162166,0.2059746490162885,0.1068642364307376,0.1778414389551396,0.1421411034398697,0.0454874714359239,0.1482435932823626,19,lama,0,True,0,28988.41259765625,15.45149612701214,-0.3435008001277517,0.294123500585556,0.0676639676094055,0.1085870265960693,lama,lama,opencv_telea,lama,lama,lama,False,True,True,middle_region
