case_id,painting_id,mask_id,mask_type,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,damaged_mse_opencv,damaged_mse_lama,restored_mse_opencv,restored_mse_lama,restored_mse_delta_lama_minus_opencv,mse_improvement_opencv,mse_improvement_lama,mse_improvement_delta_lama_minus_opencv,winner_mse_improvement,damaged_mae_opencv,damaged_mae_lama,restored_mae_opencv,restored_mae_lama,restored_mae_delta_lama_minus_opencv,mae_improvement_opencv,mae_improvement_lama,mae_improvement_delta_lama_minus_opencv,winner_mae_improvement,damaged_psnr_opencv,damaged_psnr_lama,restored_psnr_opencv,restored_psnr_lama,restored_psnr_delta_lama_minus_opencv,psnr_improvement_opencv,psnr_improvement_lama,psnr_improvement_delta_lama_minus_opencv,winner_psnr_improvement,damaged_lpips_opencv,damaged_lpips_lama,restored_lpips_opencv,restored_lpips_lama,restored_lpips_delta_lama_minus_opencv,lpips_improvement_opencv,lpips_improvement_lama,lpips_improvement_delta_lama_minus_opencv,winner_lpips_improvement,clip_damaged_similarity_opencv,clip_damaged_similarity_lama,clip_restored_similarity_opencv,clip_restored_similarity_lama,clip_restored_similarity_delta_lama_minus_opencv,clip_similarity_improvement_opencv,clip_similarity_improvement_lama,clip_similarity_improvement_delta_lama_minus_opencv,winner_clip_similarity_improvement,dinov2_damaged_similarity_opencv,dinov2_damaged_similarity_lama,dinov2_restored_similarity_opencv,dinov2_restored_similarity_lama,dinov2_restored_similarity_delta_lama_minus_opencv,dinov2_similarity_improvement_opencv,dinov2_similarity_improvement_lama,dinov2_similarity_improvement_delta_lama_minus_opencv,winner_dinov2_similarity_improvement,clean_path,damaged_path,mask_path,restored_path_opencv,restored_path_lama,lama_metric_wins,opencv_metric_wins,metric_ties,overall_metric_vote,clean_path_resolved,damaged_path_resolved,mask_path_resolved,restored_path_opencv_resolved,restored_path_lama_resolved,lama_mse_win_but_dinov2_loss,lama_lpips_win_but_dinov2_loss,opencv_mse_loss_but_dinov2_win,opencv_lpips_loss_but_dinov2_win,lama_all_main_metrics_win,opencv_all_main_metrics_win,mixed_metric_outcome
p017_scratch_thin,p017,p017_scratch_thin,scratch_thin,landscape_natural,Picturesque Landscape,"Anonymous, British, 18th century",,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/364452,Public Domain / Open Access,p017.jpg,12100.0712890625,12100.0712890625,524.1697387695312,506.61956787109375,-17.5501708984375,11575.901550292969,11593.451721191406,17.5501708984375,lama,100.52464294433594,100.52464294433594,14.811744689941406,15.457110404968262,0.6453657150268555,85.71289825439453,85.06753253936768,-0.6453657150268555,opencv,7.3029243184441395,7.3029243184441395,20.936084161092253,21.0839840073056,0.1478998462133454,13.633159842648114,13.781059688861465,0.14789984621335073,lama,0.093231976032257,0.093231976032257,0.0017884789267554,0.0025247412268072,0.0007362623000517997,0.0914434971055015,0.0907072348054498,-0.0007362623000516932,opencv,0.9738470315933228,0.9738470315933228,0.9998577237129213,0.9995875954627992,-0.0002701282501220703,0.0260106921195983,0.0257405638694763,-0.00027012825012199745,opencv,0.914686679840088,0.914686679840088,0.999579131603241,0.9982463121414183,-0.0013328194618226208,0.084892451763153,0.0835596323013305,-0.0013328194618225098,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p017_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p017_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p017_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p017_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p017_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p017_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p017_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p017_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p017_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p017_scratch_thin_restored_lama.png,True,False,True,False,False,False,True
p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,20104.31640625,20104.31640625,126.1112823486328,135.1292266845703,9.017944335937514,19978.205123901367,19969.18717956543,-9.0179443359375,opencv,135.18821716308594,135.18821716308594,6.607870578765869,7.945169448852539,1.33729887008667,128.58034658432007,127.2430477142334,-1.33729887008667,opencv,5.097910502054416,5.097910502054416,27.123264190801702,26.8233106946934,-0.29995349610830147,22.025353688747288,21.72540019263898,-0.29995349610830857,opencv,0.2021039873361587,0.2021039873361587,0.0008884386043064,0.000712331442628,-0.00017610716167840005,0.2012155487318523,0.2013916558935307,0.00017610716167840157,lama,0.9450992345809937,0.9450992941856384,0.9998363256454468,0.9996901750564576,-0.0001461505889891468,0.0547370910644531,0.054590880870819,-0.00014621019363409565,opencv,0.8918136358261108,0.8918136358261108,0.9993340969085692,0.9975120425224304,-0.001822054386138805,0.1075204610824585,0.1056984066963195,-0.0018220543861389993,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p031_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p031_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p031_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p031_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p033_scratch_thin,p033,p033_scratch_thin,scratch_thin,abstraction_surrealism,Movement,Marsden Hartley,,,,Art Institute of Chicago,https://www.artic.edu/artworks/65916/movement,CC0 Public Domain Designation,p033.jpg,27948.900390625,27948.896484375,197.5687255859375,200.3996734619141,2.830947875976591,27751.331665039062,27748.49681091309,-2.8348541259729245,opencv,154.0970916748047,154.0970916748047,8.93504524230957,9.897860527038574,0.9628152847290039,145.16204643249512,144.1992311477661,-0.9628152847290039,opencv,3.66715635002464,3.667156957012005,25.173621624199967,25.11183351326417,-0.06178811093579739,21.506465274175326,21.44467655625216,-0.06178871792316798,opencv,0.1229975521564483,0.1229975521564483,0.000601838750299,0.0004048311675433,-0.00019700758275569994,0.1223957134061493,0.122592720988905,0.00019700758275570385,lama,0.9614169597625732,0.9614170789718628,0.9998898506164552,0.9998363256454468,-5.3524971008411804e-05,0.0384728908538818,0.0384192466735839,-5.3644180297900135e-05,opencv,0.935650110244751,0.935650110244751,0.9995347261428832,0.9994844794273376,-5.0246715545543275e-05,0.0638846158981323,0.0638343691825866,-5.024671554569593e-05,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p033_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p033_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p033_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p033_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p033_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p033_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p033_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p033_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p033_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p033_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p035_scratch_thin,p035,p035_scratch_thin,scratch_thin,abstraction_surrealism,The Bewitched Mill,Franz Marc,,,,Art Institute of Chicago,https://www.artic.edu/artworks/9021/the-bewitched-mill,CC0 Public Domain Designation,p035.jpg,19715.00390625,19715.00390625,222.3334808349609,225.96578979492188,3.632308959960966,19492.67042541504,19489.03811645508,-3.6323089599572995,opencv,126.15744018554688,126.15744018554688,9.635391235351562,10.817974090576172,1.1825828552246094,116.52204895019533,115.3394660949707,-1.1825828552246236,opencv,5.182834934093328,5.182834934093328,24.66075493549037,24.590376669766947,-0.07037826572342354,19.477920001397045,19.407541735673615,-0.07037826572343064,opencv,0.0727216377854347,0.0727216377854347,0.0008786413818597,0.0004558698274195,-0.0004227715544402,0.0718429964035749,0.0722657679580152,0.00042277155444030157,lama,0.9843804240226746,0.9843804836273192,0.9998897314071656,0.999808669090271,-8.106231689464227e-05,0.0155093073844909,0.0154281854629516,-8.11219215392997e-05,opencv,0.9660708904266356,0.9660708904266356,0.999363124370575,0.9988794922828674,-0.00048363208770751953,0.0332922339439392,0.0328086018562316,-0.0004836320877076028,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p035_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p035_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p035_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p035_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p035_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p035_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p035_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p035_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p035_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p035_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,26664.6015625,26664.6015625,544.6475830078125,582.8355712890625,38.18798828125,26119.953979492188,26081.765991210938,-38.18798828125,opencv,151.9729766845703,151.9729766845703,14.703354835510254,15.82215404510498,1.1187992095947266,137.26962184906006,136.15082263946533,-1.1187992095947266,opencv,3.871452622733708,3.871452622733708,20.769647801713443,20.475343113472995,-0.2943046882404481,16.898195178979734,16.603890490739285,-0.2943046882404481,opencv,0.259859174489975,0.259859174489975,0.0032628853805363,0.002581390319392,-0.0006814950611443,0.2565962891094386,0.2572777841705829,0.0006814950611442883,lama,0.89035964012146,0.8903596997261047,0.9993387460708618,0.9995986223220824,0.0002598762512205921,0.1089791059494018,0.1092389225959777,0.0002598166465759,lama,0.6784182786941528,0.6784182786941528,0.9975597858428956,0.9972342252731324,-0.0003255605697631836,0.3191415071487427,0.3188159465789795,-0.0003255605697631836,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p041_scratch_thin_restored_lama.png,2,2,0,mixed_tie,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p041_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p050_scratch_thin,p050,p050_scratch_thin,scratch_thin,high_texture_brushwork,Landscape with a Sunlit Stream,Charles-François Daubigny,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436090,Public Domain / Open Access,p050.jpg,42905.94140625,42905.9453125,145.34359741210938,165.06582641601562,19.72222900390625,42760.59780883789,42740.879486083984,-19.71832275390625,opencv,204.32791137695312,204.32791137695312,7.831457138061523,8.590970993041992,0.7595138549804688,196.4964542388916,195.73694038391116,-0.7595138549804403,opencv,1.8056292552967128,1.8056288599056105,26.5068445561688,25.954231903013792,-0.5526126531550091,24.70121530087209,24.14860304310818,-0.5526122577639079,opencv,0.4201236367225647,0.4201236367225647,0.0038842856884002,0.0030327262356877,-0.0008515594527124999,0.4162393510341644,0.4170909104868769,0.0008515594527125359,lama,0.820162296295166,0.8201620578765869,0.9991500377655028,0.998692274093628,-0.00045776367187477796,0.1789877414703369,0.178530216217041,-0.00045752525329589844,opencv,0.6756763458251953,0.6756763458251953,0.997313916683197,0.9967409372329712,-0.0005729794502258301,0.3216375708580017,0.3210645914077759,-0.0005729794502258301,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p050_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p050_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p050_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p050_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p050_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p050_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p050_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p050_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p050_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p050_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,landscape_natural,Landscape on a River,Charles-François Daubigny,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,40471.265625,40471.265625,421.6278381347656,552.8161010742188,131.18826293945312,40049.637786865234,39918.44952392578,-131.18826293945312,opencv,193.12417602539065,193.12417602539065,10.307018280029297,11.08893585205078,0.7819175720214826,182.81715774536133,182.03524017333984,-0.7819175720214844,opencv,2.059335749255868,2.059335749255868,21.88151083262128,20.704996772509485,-1.1765140601117956,19.82217508336541,18.645661023253616,-1.176514060111792,opencv,0.421140193939209,0.421140193939209,0.0056628882884979,0.0042066248133778,-0.0014562634751200997,0.415477305650711,0.4169335691258311,0.001456263475120123,lama,0.8565492630004883,0.8565492630004883,0.9974125623703004,0.9912582635879515,-0.006154298782348855,0.140863299369812,0.1347090005874633,-0.006154298782348716,opencv,0.6256421804428101,0.6256421804428101,0.9983271956443788,0.976017951965332,-0.022309243679046742,0.3726850152015686,0.350375771522522,-0.02230924367904663,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p014_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p014_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p014_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p014_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p014_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p014_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p014_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p014_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p014_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p014_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p015_scratch_thin,p015,p015_scratch_thin,scratch_thin,landscape_natural,Landscape,Henri-Joseph Harpignies,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,11595.3330078125,11595.3330078125,187.24124145507807,197.3235015869141,10.082260131836023,11408.091766357422,11398.009506225586,-10.082260131835938,opencv,100.4369659423828,100.4369659423828,8.89826774597168,9.831632614135742,0.9333648681640625,91.53869819641112,90.60533332824708,-0.9333648681640341,opencv,7.487971351574963,7.487971351574963,25.40678848924669,25.179015472747373,-0.22777301649931658,17.918817137671727,17.69104412117241,-0.22777301649931658,opencv,0.1582717597484588,0.1582717597484588,0.0014840950025245,0.0010069911368191,-0.00047710386570540015,0.1567876647459343,0.1572647686116397,0.00047710386570540275,lama,0.919958233833313,0.919958233833313,0.9998044967651368,0.9998576045036316,5.3107738494762025e-05,0.0798462629318237,0.0798993706703186,5.31077384949008e-05,lama,0.665026843547821,0.665026843547821,0.9994256496429444,0.9993881583213806,-3.7491321563831725e-05,0.3343988060951233,0.3343613147735595,-3.7491321563776214e-05,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p015_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p015_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p015_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p015_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p015_scratch_thin_restored_lama.png,2,2,0,mixed_tie,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p015_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p015_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p015_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p015_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p015_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p009_scratch_thin,p009,p009_scratch_thin,scratch_thin,portrait_figure,Madame Roulin and Her Baby,Vincent van Gogh,1888,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459123,Public Domain / Open Access,p009.jpg,22220.63671875,22220.63671875,842.8877563476562,844.0307006835938,1.1429443359375,21377.748962402344,21376.606018066406,-1.1429443359375,opencv,127.12538146972656,127.12538146972656,14.08490753173828,16.457597732543945,2.372690200805666,113.04047393798828,110.66778373718262,-2.372690200805664,opencv,4.663238616420983,4.663238616420983,18.873106154773268,18.86722116973317,-0.00588498504009749,14.209867538352285,14.20398255331219,-0.005884985040093937,opencv,0.1729621440172195,0.1729621440172195,0.004283879417926,0.0039944695308804,-0.0002894098870456002,0.1686782645992934,0.1689676744863391,0.00028940988704570514,lama,0.9370008707046508,0.937000811100006,0.998644232749939,0.9989992380142212,0.00035500526428222656,0.061643362045288,0.061998426914215,0.000355064868926995,lama,0.916939616203308,0.916939616203308,0.9996866583824158,0.9994683265686036,-0.00021833181381214484,0.0827470421791076,0.0825287103652954,-0.00021833181381220035,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p009_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p009_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p009_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p009_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p009_scratch_thin_restored_lama.png,2,2,0,mixed_tie,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p009_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p009_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p009_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p009_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p009_scratch_thin_restored_lama.png,False,True,False,True,False,False,True
p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,Arnold Böcklin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/110507/in-the-sea,CC0 Public Domain Designation,p037.jpg,33494.56640625,33494.56640625,1451.81298828125,2068.38134765625,616.568359375,32042.75341796875,31426.18505859375,-616.568359375,opencv,177.57240295410156,177.57241821289062,26.10465431213379,28.899503707885746,2.7948493957519567,151.46774864196777,148.67291450500488,-2.7948341369628906,opencv,2.881060007318896,2.881060007318896,16.511696834764514,14.974497481508264,-1.5371993532562502,13.63063682744562,12.093437474189368,-1.537199353256252,opencv,0.5041353106498718,0.5041353106498718,0.2631968557834625,0.2052419930696487,-0.05795486271381384,0.2409384548664093,0.2988933175802231,0.05795486271381378,lama,0.7857884168624878,0.7857882976531982,0.848861575126648,0.9505763649940492,0.10171478986740123,0.0630731582641601,0.1647880673408508,0.1017149090766907,lama,0.844184398651123,0.844184398651123,0.7548383474349976,0.9246702194213868,0.16983187198638927,-0.0893460512161254,0.0804858207702636,0.169831871986389,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p037_loss_large_restored_lama.png,3,1,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p037_loss_large_restored_lama.png,False,False,False,False,False,False,True
p040_loss_large,p040,p040_loss_large,loss_large,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/129849/houses-at-murnau,CC0 Public Domain Designation,p040.jpg,31996.23046875,31996.23046875,2334.951416015625,3194.313232421875,859.36181640625,29661.27905273437,28801.917236328125,-859.3618164062464,opencv,169.3944091796875,169.3944091796875,34.092140197753906,37.59150695800781,3.4993667602539062,135.3022689819336,131.8029022216797,-3.4993667602539062,opencv,3.079815445183623,3.079815445183623,14.448025123580004,13.087028603233062,-1.3609965203469425,11.36820967839638,10.00721315804944,-1.360996520346939,opencv,0.4651392102241516,0.4651392102241516,0.3185393512248993,0.2828479707241058,-0.03569138050079351,0.1465998589992523,0.1822912395000457,0.0356913805007934,lama,0.7848982214927673,0.784898042678833,0.8428553342819214,0.9280757904052734,0.08522045612335205,0.057957112789154,0.1431777477264404,0.0852206349372864,lama,0.6292569637298584,0.6292569637298584,0.4560596942901611,0.7181358337402344,0.2620761394500733,-0.1731972694396972,0.0888788700103759,0.26207613945007313,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p040_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p040_loss_large_restored_lama.png,3,1,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p040_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p040_loss_large_restored_lama.png,False,False,False,False,False,False,True
p036_loss_small,p036,p036_loss_small,loss_small,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",Piet Mondrian,,,,Art Institute of Chicago,https://www.artic.edu/artworks/109819/lozenge-composition-with-yellow-black-blue-red-and-gray,CC0 Public Domain Designation,p036.jpg,3290.943115234375,3290.943359375,847.4501953125,7.8047099113464355,-839.6454854011536,2443.492919921875,3283.1386494636536,839.6457295417786,lama,37.02277374267578,37.02277374267578,7.999778747558594,2.0612335205078125,-5.938545227050781,29.022994995117188,34.96154022216797,5.938545227050781,lama,12.957599853961828,12.957599531777824,18.849661767497665,39.20723595204616,20.357574184548497,5.892061913535837,26.249636420268335,20.357574506732497,lama,0.0601251721382141,0.0601251721382141,0.018700847402215,0.0002323462977074,-0.018468501104507602,0.0414243247359991,0.0598928258405067,0.018468501104507602,lama,0.9223778247833252,0.9223775267601012,0.9972133040428162,0.9915118217468262,-0.00570148229598999,0.0748354792594909,0.0691342949867248,-0.005701184272766099,opencv,0.9736409783363342,0.9736409783363342,0.9803600311279296,0.9970611333847046,0.016701102256775013,0.0067190527915954,0.0234201550483703,0.0167011022567749,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p036_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p036_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p036_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p036_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p036_loss_small_restored_lama.png,3,1,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p036_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p036_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p036_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p036_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p036_loss_small_restored_lama.png,False,False,False,False,False,False,True
