dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
synthetic,p001__dirt_dust__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,378962,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__dirt_dust__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,521472,44.0,0.0,723.0,768.0,,,,0.00927119143307209,0.533484697341919,-0.5242135059088469,0.0076501392759382725,0.039201848208904266,-0.031551708932965994,68.45944812315656,50.8595839438067,-17.599864179349865,0.9999393943215118,0.9984448872358348,-0.0014945070856769993,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__dirt_dust__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,0.06694313138723373,1.0229440927505493,-0.9560009613633156,0.04167570918798447,0.09762855619192123,-0.05595284700393677,59.873743374534286,48.03228462124879,-11.841458753285494,0.9996388959134647,0.996202070257615,-0.0034368256558496846,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__dirt_dust__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,0.07754498720169067,1.1849488019943237,-1.107403814792633,0.04827593266963959,0.11309009790420532,-0.06481416523456573,59.23526632232263,47.39380774649801,-11.841458575824618,0.9995836067585495,0.9958195330780004,-0.003764073680549096,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__dirt_dust__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,164404,,,,,,,,0.2401685267686844,3.6699655055999756,-3.429796978831291,0.14951784908771515,0.35025709867477417,-0.20073924958705902,54.32564266819603,42.484183785771265,-11.841458882424767,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__dirt_dust__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,36244,,,,,,,,0.5671835541725159,7.238393306732178,-6.671209752559662,0.30659788846969604,0.7332248091697693,-0.42662692070007324,50.59356731139434,39.534381835460216,-11.059185475934122,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__dirt_dust__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,344780,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__dirt_dust__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,521472,44.0,0.0,723.0,768.0,,,,0.07571770995855331,1.1570266485214233,-1.08130893856287,0.04713835567235947,0.11042523384094238,-0.06328687816858292,59.33882890380738,47.49736999174133,-11.841458912066052,0.9995911421783951,0.9956998180331388,-0.003891324145256281,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,10.951393127441406,11.408153533935547,-0.4567604064941406,1.0260467529296875,0.9912307262420654,0.03481602668762207,37.736109915478494,37.558650034712436,-0.17745988076605812,0.9956035955911527,0.9902531201270875,-0.005350475464065196,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,12.685774803161621,13.214874267578125,-0.5290994644165039,1.1885428428649902,1.1482129096984863,0.040329933166503906,37.097633632982145,36.92017325458961,-0.17746037839253148,0.9949009738819764,0.9886953995994533,-0.0062055742825231075,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,120518,,,,,,,,53.596923828125,55.83235168457031,-2.2354278564453125,5.021548748016357,4.851156234741211,0.17039251327514648,30.83940496600672,30.66194439947045,-0.17746056653627207,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,9670,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,388666,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,394856,107.0,21.0,723.0,662.0,,,,16.358861923217773,17.041156768798828,-0.6822948455810547,1.5326777696609497,1.4806705713272095,0.052007198333740234,35.99327274103438,35.81581289142931,-0.17745984960507144,0.9934097177189346,0.9853892672855883,-0.008020450433346316,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,108.19709014892578,193.11366271972656,-84.91657257080078,5.216943264007568,6.072707176208496,-0.8557639122009277,27.78864779850206,25.272673598286577,-2.5159742002154815,0.9531672930815457,0.9083466607575379,-0.04482063232400779,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,125.3324203491211,223.6974334716797,-98.3650131225586,6.043156147003174,7.034448146820068,-0.9912919998168945,27.150169342672225,24.634193594958283,-2.5159757477139415,0.9456826138936645,0.8936988668146787,-0.05198374707898579,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,256781,,,,,,,,248.52796936035156,443.58087158203125,-195.0529022216797,11.98327922821045,13.94896125793457,-1.965682029724121,24.177050895074984,21.66107550950497,-2.515975385570016,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,9697,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,252403,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,370944,93.0,0.0,576.0,768.0,,,,172.04014587402344,307.0629577636719,-135.02281188964844,8.29526424407959,9.655981063842773,-1.3607168197631836,25.774505587444207,23.258529319504998,-2.515976267939209,0.9251854870610835,0.8535852316504057,-0.07160025541067783,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,1055.6273193359375,943.62060546875,112.0067138671875,25.493364334106445,23.35246467590332,2.140899658203125,17.895697397563147,18.38282945034526,0.4871320527821119,0.7923861725079888,0.7315164318336643,-0.06086974067432449,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,1222.8082275390625,1093.0623779296875,129.745849609375,29.530780792236328,27.050819396972656,2.479961395263672,17.257220086983914,17.74435414272594,0.4871340557420254,0.7607742359189813,0.6901764544976191,-0.0705977814213622,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,475536,,,,,,,,1309.33203125,1170.406005859375,138.926025390625,31.62031364440918,28.964889526367188,2.655424118041992,16.960305683625954,17.447438191921346,0.48713250829539234,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,6562,,,,,,,,87.91790771484375,87.91790771484375,0.0,5.011277198791504,5.011277198791504,0.0,28.690030167426283,28.690030167426283,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,33648,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__partial_transparency__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,521472,44.0,0.0,723.0,768.0,,,,1193.993896484375,1067.3060302734375,126.6878662109375,28.834911346435547,26.41339683532715,2.4215145111083984,17.360782541163783,17.847913976731707,0.4871314355679246,0.7649305549050331,0.6960111754193944,-0.06891937948563875,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,3.5580861568450928,3.9398629665374756,-0.3817768096923828,0.5141025185585022,0.5241749882698059,-0.010072469711303711,42.61863900821696,42.17599244096033,-0.4426465672566309,0.9960778239357118,0.9947720179330309,-0.0013058060026808205,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,4.121583938598633,4.563823223114014,-0.44223928451538086,0.5955214500427246,0.6071891784667969,-0.011667728424072266,41.980162119231764,41.53751546925628,-0.44264664997548664,0.9954509921446153,0.9939364956848853,-0.0015144964597300081,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,58106,,,,,,,,36.11751937866211,39.99287033081055,-3.8753509521484375,5.218565940856934,5.320810317993164,-0.10224437713623047,32.55362446390177,32.110977858392296,-0.44264660550947355,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,5060,,,,,,,,0.10750988125801086,0.10750988125801086,0.0,0.08524373918771744,0.08524373918771744,0.0,57.81631978675713,57.81631978675713,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,451078,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,82602,127.0,410.0,361.0,763.0,,,,25.406705856323242,28.132801055908203,-2.726095199584961,3.670976400375366,3.7428996562957764,-0.07192325592041016,34.081320012548694,33.638673858103324,-0.44264615444537014,0.9712145710264343,0.9616310680609073,-0.009583502965527013,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,9.421347618103027,9.68862533569336,-0.26727771759033203,1.1080175638198853,1.1187783479690552,-0.010760784149169922,38.389673326773476,38.26818199036337,-0.12149133641010934,0.9917922937410247,0.9908377924199078,-0.0009545013211169628,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,10.913415908813477,11.223023414611816,-0.30960750579833984,1.2834954261779785,1.2959604263305664,-0.01246500015258789,37.75119654445093,37.62970491879821,-0.1214916256527161,0.9904805598640195,0.9893735126696647,-0.0011070471943548377,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,126986,,,,,,,,43.760231018066406,45.001686096191406,-1.241455078125,5.146514892578125,5.196496963500977,-0.04998207092285156,31.720007548184356,31.598515749024834,-0.12149179915952146,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,9975,,,,,,,,0.04411027580499649,0.04411027580499649,0.0,0.04377610608935356,0.04377610608935356,0.0,61.68540587600644,61.68540587600644,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,382198,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,217770,76.0,44.0,686.0,401.0,,,,25.517457962036133,26.241371154785156,-0.7239131927490234,3.001034736633301,3.0301802158355713,-0.029145479202270508,34.062429528896445,33.9409383697072,-0.12149115918924736,0.9775204458734911,0.974906224136643,-0.00261422173684811,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,15.164731979370117,19.197134017944336,-4.032402038574219,1.5035027265548706,1.5677456855773926,-0.06424295902252197,36.32245621849926,35.29843964096543,-1.0240165775338355,0.991711109768851,0.9889401143285325,-0.0027709954403185577,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,17.566381454467773,22.237403869628906,-4.671022415161133,1.7416139841079712,1.8160310983657837,-0.0744171142578125,35.68398051632505,34.65996277189305,-1.024017744432001,0.9903864012844203,0.9871725526915398,-0.0032138485928805416,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,165414,,,,,,,,54.07356262207031,68.45207977294922,-14.378517150878906,5.361105918884277,5.590179920196533,-0.22907400131225586,30.80095376974997,29.77693713070014,-1.0240166390498295,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,10406,,,,,,,,0.0054135434329509735,0.0054135434329509735,0.0,0.0054135434329509735,0.0054135434329509735,0.0,70.79598735386735,70.79598735386735,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,343770,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,295800,207.0,85.0,717.0,665.0,,,,30.23841094970703,38.27900695800781,-8.040596008300781,2.997978448867798,3.1260783672332764,-0.12809991836547852,33.325213959271814,32.30119698175109,-1.0240169775207235,0.983363425766773,0.9778017799906537,-0.005561645776119395,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain_dirt__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,15.81961441040039,58.99783706665039,-43.17822265625,1.4095594882965088,2.059011459350586,-0.6494519710540771,36.13884467134585,30.422442707043615,-5.716401964302236,0.9837509035505336,0.9686486321877901,-0.015102271362743558,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain_dirt__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,18.32497215270996,68.34143829345703,-50.01646614074707,1.6327928304672241,2.385099172592163,-0.752306342124939,35.500370375238354,29.78396246277296,-5.716407912465396,0.9811567321294268,0.9636408557543724,-0.017515876375054362,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain_dirt__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,122052,,,,,,,,76.44922637939453,285.1109924316406,-208.6617660522461,6.8117852210998535,9.950303077697754,-3.1385178565979004,29.297072658986426,23.58066399046443,-5.716408668521996,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain_dirt__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,8873,,,,,,,,0.1002291589975357,0.1002291589975357,0.0,0.05852962285280228,0.05852962285280228,0.0,58.120862745713936,58.120862745713936,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain_dirt__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,387132,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p001__water_stain_dirt__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,318600,48.0,0.0,723.0,472.0,,,,29.286821365356445,109.22272491455078,-79.93590354919434,2.6095166206359863,3.8118467330932617,-1.2023301124572754,33.46408122624244,27.747673536510735,-5.716407689731707,0.9697359444985344,0.9416078587220921,-0.028128085776442324,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
synthetic,p018__dirt_dust__mild,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,0.0005843550898134708,0.23063942790031433,-0.23005507281050086,0.0005775734316557646,0.012962059117853642,-0.012384485686197877,80.46403529710483,54.50146808751221,-25.96256720959262,0.9999941660404724,0.9994480364605319,-0.0005461295799404908,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
