case_id,painting_id,mask_id,mask_type,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,model_name,restoration_method,hf_model_id,inference_mode,restored_filename,restored_path,prompt,negative_prompt,seed,num_inference_steps,guidance_scale,inference_size,device,case_runtime_seconds,restored_width,restored_height,restored_mode,category,title,uncertainty_selection_role,mean_sd_metric_wins,total_sd_metric_wins,sd_overall_wins,sd_zero_metric_win_cases,disagreement_cases,strength_score,weakness_score,overall_metric_vote,stable_diffusion_inpainting_metric_wins,mixed_metric_outcome,stable_diffusion_inpainting_mse_improvement,winner_mse_improvement,stable_diffusion_inpainting_psnr_improvement,winner_psnr_improvement,stable_diffusion_inpainting_ssim_improvement,winner_ssim_improvement,stable_diffusion_inpainting_lpips_improvement,winner_lpips_improvement,stable_diffusion_inpainting_clip_improvement,winner_clip_improvement,stable_diffusion_inpainting_dinov2_improvement,winner_dinov2_improvement,uncertainty_num_seeds,uncertainty_seeds,uncertainty_generation_expected_outputs
p021_mixed_damage,p021,p021_mixed_damage,mixed_damage,p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,p021_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_mixed_damage_mask.png,p021_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_mixed_damage_damaged.png,white_fill,255,255,255,50041,10.0397,8.4841,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p021_mixed_damage_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p021_mixed_damage_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.783125000074506,768,768,RGB,architecture_structured,Interior of the Oude Kerk in Delft,relatively_strong_stable_diffusion,0.5,2,0,3,1,-0.25,3.5,lama,0,False,24060.83374023437,lama,13.359440655341125,lama,-0.2450447792279467,lama,0.2123121321201324,lama,0.1840514540672302,lama,0.0479581952095031,lama,4,"2026,2027,2028,2029",4
p021_scratch_thin,p021,p021_scratch_thin,scratch_thin,p021_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p021_clean.png,p021_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p021_scratch_thin_mask.png,p021_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p021_scratch_thin_damaged.png,white_fill,255,255,255,7395,1.4837,1.2538,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p021_scratch_thin_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p021_scratch_thin_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.860526399686933,768,768,RGB,architecture_structured,Interior of the Oude Kerk in Delft,relatively_strong_stable_diffusion,0.5,2,0,3,1,-0.25,3.5,lama,0,False,31118.88256835937,lama,10.999164138235503,lama,-0.2750102441315704,lama,0.1030701324343681,lama,0.0191894173622131,lama,-0.0153008103370666,lama,4,"2026,2027,2028,2029",4
p026_loss_large,p026,p026_loss_large,loss_large,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_large_mask.png,p026_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_large_damaged.png,white_fill,255,255,255,44723,11.0081,7.5824,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p026_loss_large_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p026_loss_large_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.52086059935391,768,768,RGB,architecture_structured,View of a Village along a River,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,lama,0,True,15584.4873046875,lama,9.242691882745962,lama,-0.19169074574643,opencv_telea,0.1832665205001831,lama,0.1421346664428711,lama,0.1255364418029785,lama,4,"2026,2027,2028,2029",4
p026_loss_small,p026,p026_loss_small,loss_small,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_small_mask.png,p026_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_small_damaged.png,white_fill,255,255,255,13631,3.3551,2.311,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p026_loss_small_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p026_loss_small_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.957486999221146,768,768,RGB,architecture_structured,View of a Village along a River,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,tie_lama_opencv_telea,0,True,20060.11865234375,opencv_telea,15.122053049197714,opencv_telea,-0.3470760017014485,opencv_telea,0.0764611512422561,lama,0.1198295354843139,lama,-0.0609058737754821,lama,4,"2026,2027,2028,2029",4
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_mixed_damage_mask.png,p026_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_mixed_damage_damaged.png,white_fill,255,255,255,41381,10.1855,7.0158,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p026_mixed_damage_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p026_mixed_damage_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,9.009784899652004,768,768,RGB,architecture_structured,View of a Village along a River,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,lama,0,True,28988.41259765625,lama,15.45149612701214,lama,-0.3435008001277517,opencv_telea,0.294123500585556,lama,0.0676639676094055,lama,0.1085870265960693,lama,4,"2026,2027,2028,2029",4
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_scratch_thin_mask.png,p026_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_scratch_thin_damaged.png,white_fill,255,255,255,6537,1.609,1.1083,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p026_scratch_thin_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p026_scratch_thin_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.415617600083351,768,768,RGB,architecture_structured,View of a Village along a River,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,opencv_telea,0,True,19218.38732910156,opencv_telea,10.496163432547377,opencv_telea,-0.3547534756914147,opencv_telea,0.1358342617750167,opencv_telea,0.0497865080833435,lama,0.0268035531044006,opencv_telea,4,"2026,2027,2028,2029",4
p041_loss_large,p041,p041_loss_large,loss_large,p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,p041_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_loss_large_mask.png,p041_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_loss_large_damaged.png,white_fill,255,255,255,67806,14.4499,11.496,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p041_loss_large_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p041_loss_large_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.755370399914682,768,768,RGB,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,tie_lama_opencv_telea,0,True,17959.410888671875,opencv_telea,11.082781965835052,opencv_telea,-0.2850412498810883,opencv_telea,0.2488380968570709,lama,0.1496609449386596,lama,0.2249387502670288,lama,4,"2026,2027,2028,2029",4
p041_loss_small,p041,p041_loss_small,loss_small,p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,p041_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_loss_small_mask.png,p041_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_loss_small_damaged.png,white_fill,255,255,255,19064,4.0627,3.2322,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p041_loss_small_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p041_loss_small_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.20371269993484,768,768,RGB,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,tie_lama_opencv_telea,0,True,15176.734130859377,opencv_telea,12.475086139614726,opencv_telea,-0.5857347173309745,opencv_telea,0.0792187005281448,lama,0.0791932344436645,lama,0.0887479782104492,lama,4,"2026,2027,2028,2029",4
p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,p041_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_mixed_damage_mask.png,p041_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_mixed_damage_damaged.png,white_fill,255,255,255,41902,8.9296,7.1042,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p041_mixed_damage_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p041_mixed_damage_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.46210949961096,768,768,RGB,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,tie_lama_opencv_telea,0,True,23985.401977539062,opencv_telea,12.610417163140813,opencv_telea,-0.5507951961427315,opencv_telea,0.1832953095436096,lama,0.1074119806289672,lama,0.2961287498474121,lama,4,"2026,2027,2028,2029",4
p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,p041_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_scratch_thin_mask.png,p041_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_scratch_thin_damaged.png,white_fill,255,255,255,11793,2.5132,1.9994,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p041_scratch_thin_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p041_scratch_thin_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.353273800574243,768,768,RGB,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,opencv_telea,0,True,24521.362548828125,opencv_telea,10.948644924007882,opencv_telea,-0.5650127310628693,opencv_telea,0.1707083731889724,lama,0.0799188017845153,lama,0.2214126586914062,opencv_telea,4,"2026,2027,2028,2029",4
p043_loss_large,p043,p043_loss_large,loss_large,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_large_mask.png,p043_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_large_damaged.png,white_fill,255,255,255,55790,11.8892,9.4588,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p043_loss_large_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p043_loss_large_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.805645800195634,768,768,RGB,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,0.5,2,0,3,2,-0.25,4.5,lama,2,True,23756.100830078125,lama,10.839566969984334,lama,-0.0505575392861803,lama,0.2766716778278351,stable_diffusion_inpainting,0.0919470787048339,lama,0.1781947016716003,stable_diffusion_inpainting,4,"2026,2027,2028,2029",4
p043_loss_small,p043,p043_loss_small,loss_small,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_small_mask.png,p043_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_small_damaged.png,white_fill,255,255,255,26756,5.7019,4.5363,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p043_loss_small_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p043_loss_small_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,9.017273699864743,768,768,RGB,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,0.5,2,0,3,2,-0.25,4.5,lama,0,False,26416.327087402344,lama,15.664389533411748,lama,-0.2421485623212325,lama,0.0931905061006546,lama,0.0841633677482605,lama,0.0093114376068115,lama,4,"2026,2027,2028,2029",4
p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_mixed_damage_mask.png,p043_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_mixed_damage_damaged.png,white_fill,255,255,255,46214,9.8485,7.8352,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p043_mixed_damage_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p043_mixed_damage_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.937410700134933,768,768,RGB,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,0.5,2,0,3,2,-0.25,4.5,lama,0,False,23678.781372070312,lama,11.88307897157584,lama,-0.234923891311701,lama,0.2110626772046089,lama,0.1616113781929016,lama,0.1671563982963562,lama,4,"2026,2027,2028,2029",4
p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_scratch_thin_mask.png,p043_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_scratch_thin_damaged.png,white_fill,255,255,255,9357,1.994,1.5864,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p043_scratch_thin_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p043_scratch_thin_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.874962400645018,768,768,RGB,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,0.5,2,0,3,2,-0.25,4.5,lama,0,True,27597.905517578125,lama,11.13705540190308,lama,-0.2764273321735692,opencv_telea,0.1646286621689796,lama,0.0484622716903686,lama,0.0719383955001831,lama,4,"2026,2027,2028,2029",4
p011_loss_large,p011,p011_loss_large,loss_large,p011_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p011_clean.png,p011_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p011_loss_large_mask.png,p011_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p011_loss_large_damaged.png,white_fill,255,255,255,49885,12.302,8.4576,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p011_loss_large_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p011_loss_large_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.496134699322283,768,768,RGB,landscape_natural,View of Haarlem and the Haarlemmer Meer,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,lama,0,True,18524.33337402344,lama,14.04316734735312,lama,-0.159793581787485,opencv_telea,0.0501744747161865,lama,-0.1398811936378479,lama,0.0464450120925903,lama,4,"2026,2027,2028,2029",4
p011_loss_small,p011,p011_loss_small,loss_small,p011_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p011_clean.png,p011_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p011_loss_small_mask.png,p011_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p011_loss_small_damaged.png,white_fill,255,255,255,24080,5.9383,4.0826,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p011_loss_small_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p011_loss_small_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.071375300176442,768,768,RGB,landscape_natural,View of Haarlem and the Haarlemmer Meer,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,lama,0,True,21059.803588867188,lama,11.366203333317472,lama,-0.1940426638876312,opencv_telea,0.1337623745203018,lama,0.0295231342315673,lama,-0.1343542337417602,lama,4,"2026,2027,2028,2029",4
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,p011_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p011_clean.png,p011_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p011_mixed_damage_mask.png,p011_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p011_mixed_damage_damaged.png,white_fill,255,255,255,44361,10.9397,7.5211,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p011_mixed_damage_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p011_mixed_damage_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,8.882437699474394,768,768,RGB,landscape_natural,View of Haarlem and the Haarlemmer Meer,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,lama,0,True,21250.73583984375,lama,9.572920686858668,lama,-0.216708177258931,opencv_telea,0.1531517803668975,lama,-0.0448507666587829,lama,-0.1016206741333007,lama,4,"2026,2027,2028,2029",4
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,p011_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p011_clean.png,p011_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p011_scratch_thin_mask.png,p011_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p011_scratch_thin_damaged.png,white_fill,255,255,255,10323,2.5457,1.7502,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p011_scratch_thin_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p011_scratch_thin_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,7.702985899522901,768,768,RGB,landscape_natural,View of Haarlem and the Haarlemmer Meer,relatively_weak_or_disagreement_prone_stable_diffusion,0.0,0,0,4,4,-1.0,8.0,lama,0,True,25358.513916015625,lama,10.437852352457105,lama,-0.2086062639116778,opencv_telea,0.190950408577919,lama,0.0342658162117004,lama,-0.064848780632019,lama,4,"2026,2027,2028,2029",4
p018_loss_large,p018,p018_loss_large,loss_large,p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,p018_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_loss_large_mask.png,p018_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_loss_large_damaged.png,white_fill,255,255,255,55845,14.3422,9.4681,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p018_loss_large_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p018_loss_large_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,7.807732599787414,768,768,RGB,landscape_natural,Classical Landscape with Figures,relatively_strong_stable_diffusion,0.25,1,0,3,3,-0.5,5.75,lama,1,True,19818.33935546875,lama,11.440559586906357,lama,-0.070290414840571,lama,0.251799464225769,lama,0.0589441657066345,lama,0.0909712314605712,stable_diffusion_inpainting,4,"2026,2027,2028,2029",4
p018_loss_small,p018,p018_loss_small,loss_small,p018_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p018_clean.png,p018_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p018_loss_small_mask.png,p018_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p018_loss_small_damaged.png,white_fill,255,255,255,21734,5.5818,3.6848,ok,,stable_diffusion_inpainting,stable_diffusion_inpainting,runwayml/stable-diffusion-inpainting,model_inference,p018_loss_small_restored_stable_diffusion_inpainting.png,data/processed/restored/stable_diffusion_inpainting/p018_loss_small_restored_stable_diffusion_inpainting.png,"restore the missing damaged area of the painting, preserve the original style, colors, brushwork, composition, and surrounding visual context","modern objects, text, watermark, signature, frame, border, people added, face changed, extra objects, oversharpened, cartoon, digital art, photorealistic, unrealistic texture",2026,30,7.5,512,cuda,9.0360709996894,768,768,RGB,landscape_natural,Classical Landscape with Figures,relatively_strong_stable_diffusion,0.25,1,0,3,3,-0.5,5.75,lama,0,False,30069.90704345703,lama,15.574936960095895,lama,-0.187196201580497,lama,0.1324931234121322,lama,0.0989964008331298,lama,0.000497817993164,lama,4,"2026,2027,2028,2029",4
